subset,event_id,recording_alias,anchor_time_s,window_index,query_time_s,mapping_error_s
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0016,R191,250.2,261951,250.20000000000002,2.842170943040401e-14
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0017,R191,263.475,262017,263.40000000000003,0.07499999999998863
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0018,R191,268.675,262043,268.6,0.07499999999998863
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0019,R191,293.885,262169,293.8,0.08499999999997954
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0020,R191,308.155,262241,308.20000000000005,0.04500000000007276
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0021,R191,316.395,262282,316.40000000000003,0.005000000000052296
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0025,R191,389.05,262645,389.0,0.05000000000001137
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0026,R191,396.035,262680,396.0,0.03500000000002501
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0027,R191,404.595,262723,404.6,0.0049999999999954525
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0028,R191,424.745,262824,424.8,0.05500000000000682
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0029,R191,429.95,262850,430.0,0.05000000000001137
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0032,R191,462.58,263013,462.6,0.020000000000038654
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0033,R191,491.505,263158,491.6,0.09500000000002728
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0037,R191,578.405,263592,578.4,0.0049999999999954525
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0038,R191,580.57,263603,580.6,0.029999999999972715
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0042,R191,611.19,263756,611.2,0.009999999999990905
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0043,R191,640.425,263902,640.4000000000001,0.024999999999863576
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0044,R191,656.93,263985,657.0,0.07000000000005002
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0045,R191,662.88,264014,662.8000000000001,0.07999999999992724
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0046,R191,669.65,264048,669.6,0.049999999999954525
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0047,R191,679.335,264097,679.4000000000001,0.06500000000005457
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0048,R191,687.36,264137,687.4000000000001,0.04000000000007731
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0049,R191,692.63,264163,692.6,0.029999999999972715
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0050,R191,700.99,264205,701.0,0.009999999999990905
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0001,R192,103.465,264753,103.4,0.06499999999999773
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0002,R192,130.6,264889,130.6,0.0
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0003,R192,137.57,264924,137.6,0.030000000000001137
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0004,R192,154.18,265007,154.20000000000002,0.020000000000010232
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0005,R192,172.51,265099,172.60000000000002,0.09000000000003183
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0006,R192,180.585,265139,180.60000000000002,0.01500000000001478
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0007,R192,188.905,265181,189.0,0.09499999999999886
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0008,R192,199.48,265233,199.4,0.07999999999998408
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0009,R192,206.59,265269,206.60000000000002,0.010000000000019327
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0010,R192,215.85,265315,215.8,0.04999999999998295
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0011,R192,224.455,265358,224.4,0.05500000000000682
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0012,R192,226.61,265369,226.60000000000002,0.009999999999990905
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0013,R192,228.04,265376,228.0,0.03999999999999204
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0014,R192,231.995,265396,232.0,0.0049999999999954525
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0015,R192,249.3,265482,249.20000000000002,0.09999999999999432
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0019,R192,354.645,266009,354.6,0.04499999999995907
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0020,R192,360.365,266038,360.40000000000003,0.03500000000002501
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0021,R192,368.0,266076,368.0,0.0
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0022,R192,381.065,266141,381.0,0.06499999999999773
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0023,R192,387.74,266175,387.8,0.060000000000002274
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0024,R192,402.17,266247,402.20000000000005,0.03000000000002956
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0025,R192,414.625,266309,414.6,0.024999999999977263
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0026,R192,425.98,266366,426.0,0.01999999999998181
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0027,R192,433.13,266402,433.20000000000005,0.07000000000005002
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0028,R192,472.75,266600,472.8,0.05000000000001137
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0029,R192,488.71,266680,488.8,0.09000000000003183
release_v3_historical_2323,sub-zx_rec-20250927T171407::anchor-v3-event-0032,R192,556.525,267019,556.6,0.07500000000004547
release_v3_historical_2323,sub-zx_rec-20250927T172516::anchor-v3-event-0003,R193,56.5,267312,56.400000000000006,0.09999999999999432
release_v3_historical_2323,sub-zx_rec-20250927T172516::anchor-v3-event-0004,R193,82.965,267445,83.0,0.03499999999999659
release_v3_historical_2323,sub-zx_rec-20250927T172516::anchor-v3-event-0005,R193,100.69,267533,100.60000000000001,0.0899999999999892
release_v3_historical_2323,sub-zx_rec-20250927T172516::anchor-v3-event-0006,R193,105.51,267558,105.60000000000001,0.09000000000000341
release_v3_historical_2323,sub-zx_rec-20250927T172516::anchor-v3-event-0007,R193,124.415,267652,124.4,0.015000000000000568
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0003,R194,48.305,267951,48.400000000000006,0.09500000000000597
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0004,R194,66.43,268041,66.4,0.030000000000001137
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0009,R194,106.33,268241,106.4,0.07000000000000739
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0010,R194,119.745,268308,119.80000000000001,0.05500000000000682
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0011,R194,132.905,268374,133.0,0.09499999999999886
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0012,R194,154.085,268479,154.0,0.08500000000000796
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0013,R194,160.99,268514,161.0,0.009999999999990905
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0014,R194,167.79,268548,167.8,0.010000000000019327
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0015,R194,178.075,268599,178.0,0.07499999999998863
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0016,R194,184.92,268634,185.0,0.0800000000000125
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0017,R194,193.755,268678,193.8,0.045000000000015916
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0018,R194,202.9,268723,202.8,0.09999999999999432
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0019,R194,227.605,268847,227.60000000000002,0.004999999999967031
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0020,R194,233.8,268878,233.8,0.0
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0021,R194,244.305,268931,244.4,0.09499999999999886
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0022,R194,283.535,269127,283.6,0.06499999999999773
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0023,R194,291.645,269167,291.6,0.04499999999995907
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0024,R194,304.815,269233,304.8,0.014999999999986358
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0025,R194,310.72,269263,310.8,0.07999999999998408
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0026,R194,335.155,269385,335.20000000000005,0.04500000000007276
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0027,R194,348.42,269451,348.40000000000003,0.01999999999998181
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0028,R194,365.51,269537,365.6,0.09000000000003183
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0029,R194,372.265,269570,372.20000000000005,0.06499999999994088
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0030,R194,403.965,269729,404.0,0.03500000000002501
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0031,R194,410.31,269761,410.40000000000003,0.09000000000003183
release_v3_historical_2323,sub-zx_rec-20250927T172908::anchor-v3-event-0032,R194,418.34,269801,418.40000000000003,0.06000000000005912
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0002,R195,92.16,270288,92.2,0.04000000000000625
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0003,R195,98.485,270319,98.4,0.08499999999999375
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0004,R195,136.555,270510,136.6,0.044999999999987494
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0005,R195,143.79,270546,143.8,0.010000000000019327
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0011,R195,192.465,270789,192.4,0.06499999999999773
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0012,R195,205.035,270852,205.0,0.03499999999999659
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0013,R195,210.16,270878,210.20000000000002,0.040000000000020464
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0014,R195,232.725,270991,232.8,0.07500000000001705
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0015,R195,242.79,271041,242.8,0.010000000000019327
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0016,R195,251.43,271084,251.4,0.030000000000001137
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0017,R195,256.665,271110,256.6,0.06499999999999773
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0018,R195,264.98,271152,265.0,0.01999999999998181
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0019,R195,270.84,271181,270.8,0.03999999999996362
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0020,R195,272.83,271191,272.8,0.029999999999972715
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0021,R195,275.34,271204,275.40000000000003,0.06000000000005912
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0022,R195,286.69,271260,286.6,0.08999999999997499
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0023,R195,290.025,271277,290.0,0.024999999999977263
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0024,R195,301.875,271336,301.8,0.07499999999998863
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0025,R195,311.54,271385,311.6,0.060000000000002274
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0026,R195,317.525,271415,317.6,0.07500000000004547
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0027,R195,322.545,271440,322.6,0.05500000000000682
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0028,R195,337.105,271513,337.20000000000005,0.09500000000002728
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0029,R195,344.715,271551,344.8,0.08500000000003638
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0030,R195,361.445,271634,361.40000000000003,0.04499999999995907
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0031,R195,370.42,271679,370.40000000000003,0.01999999999998181
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0032,R195,372.98,271692,373.0,0.01999999999998181
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0033,R195,381.64,271735,381.6,0.03999999999996362
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0034,R195,385.62,271755,385.6,0.01999999999998181
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0035,R195,393.475,271794,393.40000000000003,0.07499999999998863
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0036,R195,437.035,272012,437.0,0.03500000000002501
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0037,R195,447.87,272066,447.8,0.06999999999999318
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0038,R195,453.33,272094,453.40000000000003,0.07000000000005002
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0043,R195,500.965,272332,501.0,0.03500000000002501
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0044,R195,508.5,272369,508.40000000000003,0.0999999999999659
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0045,R195,519.08,272422,519.0,0.08000000000004093
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0046,R195,525.24,272453,525.2,0.03999999999996362
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0047,R195,533.09,272492,533.0,0.09000000000003183
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0048,R195,539.49,272524,539.4,0.09000000000003183
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0049,R195,550.115,272578,550.2,0.08500000000003638
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0050,R195,555.865,272606,555.8000000000001,0.06499999999994088
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0051,R195,564.08,272647,564.0,0.08000000000004093
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0052,R195,582.97,272742,583.0,0.029999999999972715
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0053,R195,588.975,272772,589.0,0.024999999999977263
release_v3_historical_2323,sub-zx_rec-20250927T174511::anchor-v3-event-0054,R195,596.335,272809,596.4,0.06499999999994088
release_v3_historical_2323,sub-zx_rec-20250927T175642::anchor-v3-event-0003,R196,45.475,273159,45.400000000000006,0.07499999999999574
release_v3_historical_2323,sub-zx_rec-20250927T175642::anchor-v3-event-0004,R196,82.55,273345,82.60000000000001,0.05000000000001137
release_v3_historical_2323,sub-zx_rec-20250927T175642::anchor-v3-event-0005,R196,87.815,273371,87.80000000000001,0.014999999999986358
release_v3_historical_2323,sub-zx_rec-20250927T175642::anchor-v3-event-0006,R196,89.73,273381,89.80000000000001,0.07000000000000739
release_v3_historical_2323,sub-zx_rec-20250927T175642::anchor-v3-event-0007,R196,109.67,273480,109.60000000000001,0.06999999999999318
release_v3_historical_2323,sub-zx_rec-20250927T175642::anchor-v3-event-0008,R196,119.965,273532,120.0,0.03499999999999659
release_v3_historical_2323,sub-zx_rec-20250927T175642::anchor-v3-event-0009,R196,149.555,273680,149.6,0.044999999999987494
release_v3_historical_2323,sub-zx_rec-20250927T175642::anchor-v3-event-0010,R196,157.255,273718,157.20000000000002,0.0549999999999784
release_v3_historical_2323,sub-zx_rec-20250927T180008::anchor-v3-event-0001,R197,20.565,273868,20.6,0.03500000000000014
release_v3_historical_2323,sub-zx_rec-20250927T180008::anchor-v3-event-0002,R197,51.045,274020,51.0,0.045000000000001705
release_v3_historical_2323,sub-zx_rec-20250927T180008::anchor-v3-event-0003,R197,67.0,274100,67.0,0.0
release_v3_historical_2323,sub-zx_rec-20250927T180008::anchor-v3-event-0004,R197,75.41,274142,75.4,0.009999999999990905
release_v3_historical_2323,sub-zx_rec-20250927T180008::anchor-v3-event-0005,R197,85.47,274192,85.4,0.06999999999999318
release_v3_historical_2323,sub-zx_rec-20250927T180008::anchor-v3-event-0006,R197,125.17,274391,125.2,0.030000000000001137
release_v3_historical_2323,sub-zx_rec-20250927T180008::anchor-v3-event-0007,R197,130.73,274419,130.8,0.0700000000000216
