event_uid,anchor_source,anchor_source_priority,subject,session_stamp,event_index_in_source,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,source_reference_path,anchor_time_rel_s,anchor_time_abs_s,event_start_rel_s,event_end_rel_s,event_duration_s,event_type,event_level,phase_type,road_type_anchor,curvature_anchor,trigger_type,anchor_signal,anchor_value,source_detail,leakage_risk_anchor,causal_anchor_status,raw_dynamic_peak_time_rel_s,raw_dynamic_peak_score
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00026,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,26,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,322.545,1759079474.435,322.545,325.945,3.3999999999999773,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.6785099729925608,"{""steer_rate"": 2.164232476447475, ""yaw_rate"": 0.09361159987889188, ""ay"": 2.6785099729925608, ""roll_rate"": 0.12163777150896912}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,323.39,2.7052905955593434
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00027,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,27,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,328.28000000000003,1759079480.1699998,328.28000000000003,332.925,4.644999999999982,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,7.323343007021571,"{""steer_rate"": 7.323343007021571, ""yaw_rate"": 0.2068249960900248, ""ay"": 4.647239690520698, ""roll_rate"": 0.2919798328912546}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,329.08,9.154178758776963
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00028,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,28,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,333.345,1759079485.235,333.345,338.18,4.8349999999999795,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,8.621919999999994,"{""steer_rate"": 8.621919999999994, ""yaw_rate"": 0.21840999918172704, ""ay"": 6.51871982166701, ""roll_rate"": 0.31995062084236287}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,336.865,10.777399999999991
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00029,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,29,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,338.94,1759079490.83,338.94,339.7,0.7599999999999909,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.6409697388070508,"{""steer_rate"": 0.9983261029606848, ""yaw_rate"": 0.058145299778561955, ""ay"": 1.6409697388070508, ""roll_rate"": 0.05999054898945429}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,339.42,1.262284414466962
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00030,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,30,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,343.90000000000003,1759079495.79,343.90000000000003,345.535,1.634999999999991,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.6615550064392497,"{""steer_rate"": 1.6615550064392497, ""yaw_rate"": 0.05216259995345952, ""ay"": 1.622239999923704, ""roll_rate"": 0.07123159824904791}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,345.265,2.076943758049062
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00031,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,31,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,349.3,1759079501.1899998,349.3,355.8,6.5,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,7.560721544481183,"{""steer_rate"": 7.560721544481183, ""yaw_rate"": 0.24673299735634915, ""ay"": 5.588809553254194, ""roll_rate"": 0.7556286237205405}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,350.74,15.11257247441081
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00032,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,32,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,356.42,1759079508.31,356.42,361.03000000000003,4.610000000000014,ay,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,3.0613399848948655,"{""steer_rate"": 2.408534114971311, ""yaw_rate"": 0.10944599961089121, ""ay"": 3.0613399848948655, ""roll_rate"": 0.08659211814634575}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,356.5,3.0106676437141386
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00033,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,33,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,363.325,1759079515.215,363.325,363.51,0.18500000000000227,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,0.9315752467213128,"{""steer_rate"": 0.7051160000000001, ""yaw_rate"": 0.045844499375357624, ""ay"": 0.9315752467213128, ""roll_rate"": 0.058204051215418086}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,363.415,1.1640810243083617
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00034,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,34,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,366.8,1759079518.6899998,366.8,367.925,1.125,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.4433599987601924,"{""steer_rate"": 1.158863696066245, ""yaw_rate"": 0.03971539993305676, ""ay"": 1.4433599987601924, ""roll_rate"": 0.06413544514696744}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,367.555,1.4485796200828063
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00035,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,35,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,372.59000000000003,1759079524.4799998,372.59000000000003,380.11,7.519999999999982,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,8.098348435425784,"{""steer_rate"": 8.098348435425784, ""yaw_rate"": 0.2663749995784856, ""ay"": 5.673139965781316, ""roll_rate"": 0.37904555308253507}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,374.165,10.12293554428223
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00036,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,36,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,380.82,1759079532.7099998,380.82,386.135,5.314999999999998,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,5.5151510189631106,"{""steer_rate"": 5.5151510189631106, ""yaw_rate"": 0.16780599947546607, ""ay"": 3.6975698530542602, ""roll_rate"": 0.22840557954920274}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,381.535,6.893938773703888
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00037,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,37,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,390.40000000000003,1759079542.29,390.40000000000003,391.345,0.9449999999999932,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.8017499978637186,"{""steer_rate"": 0.4537961710852523, ""yaw_rate"": 0.062250099825854735, ""ay"": 1.8017499978637186, ""roll_rate"": 0.04707428334446619}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,390.71000000000004,1.385961536818245
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00038,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,38,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,393.34000000000003,1759079545.2299998,393.34000000000003,397.08,3.7399999999999523,ay,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,3.6403599286633965,"{""steer_rate"": 2.8902434669980512, ""yaw_rate"": 0.13322899802203023, ""ay"": 3.6403599286633965, ""roll_rate"": 0.13553078874186092}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,394.78000000000003,3.612804333747564
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00039,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,39,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,398.315,1759079550.205,398.315,398.915,0.6000000000000227,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.501919997520386,"{""steer_rate"": 0.4677590412674251, ""yaw_rate"": 0.04792519999256116, ""ay"": 1.501919997520386, ""roll_rate"": 0.020955905131610567}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,398.65000000000003,1.1553230750156815
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00040,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,40,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,401.06,1759079552.9499998,401.06,402.77500000000003,1.7150000000000318,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,3.130669993572388,"{""steer_rate"": 2.3596712111770057, ""yaw_rate"": 0.1113479994392524, ""ay"": 3.130669993572388, ""roll_rate"": 0.10966395377133772}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,401.245,2.949589013971257
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00041,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,41,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,403.16,1759079555.05,403.16,404.27500000000003,1.115000000000009,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.8501499067944565,"{""steer_rate"": 0.5026461255114967, ""yaw_rate"": 0.05897439998397866, ""ay"": 1.8501499067944565, ""roll_rate"": 0.027737748169371496}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,403.605,1.4231922359957356
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00042,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,42,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,405.765,1759079557.655,405.765,407.345,1.580000000000041,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.3073699075866823,"{""steer_rate"": 1.8919481153550188, ""yaw_rate"": 0.08641579978353116, ""ay"": 2.3073699075866823, ""roll_rate"": 0.07309974147898489}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,405.78000000000003,2.3649351441937734
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00043,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,43,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,437.045,1759079588.935,437.045,437.23,0.18500000000000227,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.045508135157603,"{""steer_rate"": 2.045508135157603, ""yaw_rate"": 0.017040297626438772, ""ay"": 0.3059691180718006, ""roll_rate"": 0.013696412679220418}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,437.06,2.556885168947004
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00044,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,44,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,443.995,1759079595.8849998,443.995,452.52500000000003,8.53000000000003,ay,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,3.4345699832912273,"{""steer_rate"": 2.869295592730249, ""yaw_rate"": 0.1348779999389663, ""ay"": 3.4345699832912273, ""roll_rate"": 0.11811126211833406}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,445.98,3.586619490912811
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00045,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,45,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,453.18,1759079605.07,453.18,456.46500000000003,3.285000000000025,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.801132137249453,"{""steer_rate"": 1.801132137249453, ""yaw_rate"": 0.07087419980086786, ""ay"": 1.73799999919897, ""roll_rate"": 0.09906411006281478}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,453.93,2.251415171561816
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00046,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,46,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,459.35,1759079611.2399998,459.35,459.635,0.28499999999996817,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.5937199942015177,"{""steer_rate"": 0.4188738477216347, ""yaw_rate"": 0.04823709700519796, ""ay"": 1.5937199942015177, ""roll_rate"": 0.03184587892866193}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,459.46500000000003,1.2259384570780905
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00047,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,47,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,484.195,1759079636.0849998,484.195,503.315,19.120000000000005,ay,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,7.012359553555335,"{""steer_rate"": 5.780599681839882, ""yaw_rate"": 0.30713098007915896, ""ay"": 7.012359553555335, ""roll_rate"": 0.8158041858173114}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,484.82,16.316083716346228
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00048,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,48,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,504.68,1759079656.57,504.68,505.785,1.1050000000000182,ay,weak,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.4278199757581536,"{""steer_rate"": 0.36302644199749795, ""yaw_rate"": 0.04639719970246041, ""ay"": 1.4278199757581536, ""roll_rate"": 0.01931211076776941}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,504.94,1.0983230582755028
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00049,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,49,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,506.83500000000004,1759079658.725,506.83500000000004,508.035,1.1999999999999886,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.6896498191406946,"{""steer_rate"": 1.6964677161949715, ""yaw_rate"": 0.08870409964600426, ""ay"": 2.6896498191406946, ""roll_rate"": 0.0928621309675394}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,506.96500000000003,2.120584645243714
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00050,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,50,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,510.36,1759079662.2499998,510.36,519.75,9.389999999999986,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,3.9095436417705796,"{""steer_rate"": 3.9095436417705796, ""yaw_rate"": 0.10970299993324438, ""ay"": 2.9344199119355587, ""roll_rate"": 0.14897773491420366}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,513.11,4.886929552213224
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00051,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,51,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,528.855,1759079680.745,528.855,531.385,2.5299999999999727,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.9058948336474313,"{""steer_rate"": 1.9058948336474313, ""yaw_rate"": 0.06007279979306727, ""ay"": 1.867069649971455, ""roll_rate"": 0.10380448263422812}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,530.21,2.382368542059289
raw_vehicle_dynamic_onset__byx__2025_09_28_17_05_51__00052,raw_vehicle_dynamic_onset,3,byx,2025_09_28_17_05_51,52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_05_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_05_51_vehicle.csv,0669b6e6f787d648bf573404d22e53e3e60d8bf6cfe2ed7072c7305575b2f93c,,532.715,1759079684.6049998,532.715,535.465,2.75,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,2.206889962004672,"{""steer_rate"": 1.5777553861662463, ""yaw_rate"": 0.06402429998626674, ""ay"": 2.206889962004672, ""roll_rate"": 0.09754438423554856}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,534.42,1.972194232707808
