instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_onset__cwh__2025_09_26_19_35_47__000424475,road_guided_vehicle_instability_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,424.475,424.475,428.075,3.6,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00020;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00021,ay;ay,medium;weak,2.10865,2.260197,1,0,0,ok,,2600,720,2.10865,2.10865,2.10865,0.079389,0.068967,3.27843,1.7e-07,121.638,0.083078,0.660607,-0.660607,37.38,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,0.868288,19.605833,1,weak,straight,primary,0.01,old_v400_context__cwh__2025_09_26_19_35_47__00026,ok,differentmu_road,mu1,13884.160724,0.0,721.098593,0.0,very_low,design_high_risk_surface,0,none,,,,,45.91,hybrid_review_conflict_or_medium,base_dynamic_score=37.38; ay_support=+0.2; lateral_support=+0.9; post_steering_response=+0.9; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__cwh__2025_09_26_19_45_40__000000555,road_guided_vehicle_instability_v0_1,cwh,2025_09_26_19_45_40,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_45_40_vehicle.csv,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,0.555,0.555,1.835,1.28,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00001,roll_rate,extreme,0.980275,19.605493,0,0,1,ok,,1711,256,0.522491,0.522491,0.522491,1.00628,0.030489,2.057219,1e-08,28.8834,0.256563,0.45396,-0.45396,45.39,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section1,1.624693,0.0,8.503627,0.0,high,design_regular_road,0,none,,,,,52.12,hybrid_review_conflict_or_medium,base_dynamic_score=45.39; roll_rate_support=+6.7; post_steering_response=+0.0
vehicle_instability_onset__cwh__2025_09_26_19_45_40__000447550,road_guided_vehicle_instability_v0_1,cwh,2025_09_26_19_45_40,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_45_40_vehicle.csv,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,447.55,447.55,470.89,23.34,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00024;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00025;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00026;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00027,ay;ay;ay;ay,medium;weak;medium;medium,3.75058,2.885061,0,0,0,ok,,2600,4668,3.74714,-3.74714,3.74714,0.040329,0.1532,3.411906,0.00585392,91.9072,0.074002,0.195477,0.195477,48.14,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14833.160724,0.0,626.257372,0.0,very_low,design_high_risk_surface,0,none,,,,,61.73,hybrid_review_conflict_or_medium,base_dynamic_score=48.14; ay_support=+3.5; yaw_rate_support=+5; lateral_support=+1.1; multi_second_dynamic_episode=+4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__cwh__2025_09_26_19_45_40__000484685,road_guided_vehicle_instability_v0_1,cwh,2025_09_26_19_45_40,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_45_40_vehicle.csv,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,484.685,484.685,487.745,3.06,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00028,ay,medium,2.00489,2.408508,1,0,0,ok,,2600,612,2.00489,2.00489,2.00489,0.058757,0.069749,3.199332,2.1e-06,116.475,-0.241205,0.465305,0.465305,31.05,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,1.094647,20.944,1,weak,straight,primary,1.35,old_v400_context__cwh__2025_09_26_19_45_40__00032,ok,differentmu_road,mu1,14782.160724,-0.0,235.162863,0.0,low,design_high_risk_surface,0,none,,,,,46.46,hybrid_review_conflict_or_medium,base_dynamic_score=31.05; ay_support=+0.0; lateral_support=+0.8; post_steering_response=+0.1; old_v400_nearby=+1.5; old_v400_primary=+5; design_high_risk_surface=+8
vehicle_instability_onset__cwh__2025_09_26_19_56_16__000320700,road_guided_vehicle_instability_v0_1,cwh,2025_09_26_19_56_16,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,320.7,320.7,325.265,4.565,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00018;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00019,ay;ay,medium;weak,1.96993,2.399793,1,0,0,ok,,5200,1826,1.96993,-1.96993,1.96993,0.092944,0.068487,3.103465,0.0,148.0395,-0.338594,0.557109,0.557109,36.82,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,0.653762,14.195667,1,weak,straight,primary,0.065,old_v400_context__cwh__2025_09_26_19_56_16__00025,ok,middle_section,section5,10881.286644,0.0,972.708129,0.0,very_low,design_regular_road,0,none,,,,,48.49,hybrid_review_conflict_or_medium,base_dynamic_score=36.82; lateral_support=+0.7; post_steering_response=+0.4; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__cwh__2025_09_26_19_56_16__000383770,road_guided_vehicle_instability_v0_1,cwh,2025_09_26_19_56_16,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,383.77,383.77,384.485,0.715,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00021,ay,medium,1.67336,1.536991,1,0,0,ok,,5200,286,3.51233,-3.51233,1.67336,0.123887,0.126439,3.149789,0.0,120.848,-0.253509,0.186139,-0.186139,38.12,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,0,0,1,1.644602,14.312,2,medium_active,straight,secondary,4.995,old_v400_context__cwh__2025_09_26_19_56_16__00028,ok,middle_section,section6,13400.536031,0.0,758.962507,0.0,very_low,design_regular_road,0,none,,,,,53.42,hybrid_review_conflict_or_medium,base_dynamic_score=38.12; ay_support=+3.0; yaw_rate_support=+5; lateral_support=+0.8; old_v400_nearby=+1.5; old_v400_active=+5
vehicle_instability_onset__cwh__2025_09_26_19_56_16__000435570,road_guided_vehicle_instability_v0_1,cwh,2025_09_26_19_56_16,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,435.57,435.57,456.88,21.31,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,6,0,6,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00028;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00029;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00030;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00031;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00032;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_56_16__00033,ay;ay;ay;ay;ay;ay,medium;weak;weak;weak;weak;weak,2.91796,2.244585,0,0,0,ok,,5200,8524,2.91796,-2.91796,2.91796,0.037774,0.132564,3.278899,0.00603413,81.61185,0.154724,0.373239,0.373239,42.66,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14937.160724,0.0,582.756017,0.0,very_low,design_high_risk_surface,0,none,,,,,54.43,hybrid_review_conflict_or_medium,base_dynamic_score=42.66; ay_support=+1.8; yaw_rate_support=+5; lateral_support=+0.9; multi_second_dynamic_episode=+4
vehicle_instability_onset__cwh__2025_09_26_20_06_19__000283555,road_guided_vehicle_instability_v0_1,cwh,2025_09_26_20_06_19,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,283.555,283.555,283.94,0.385,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_20_06_19__00018,ay,weak,1.38437,1.0649,0,0,0,ok,,2600,77,3.81378,-3.81378,1.38437,0.20837,0.14862,2.706767,0.0,141.0325,-0.28414,0.218341,0.218341,41.59,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve2,curve2,9189.880274,-0.0,667.511266,0.0,very_low,design_curve_context,0,none,,,,,50.47,hybrid_review_conflict_or_medium,base_dynamic_score=41.59; ay_support=+3.6; yaw_rate_support=+5; lateral_support=+0.2; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__cwh__2025_09_26_20_06_19__000305220,road_guided_vehicle_instability_v0_1,cwh,2025_09_26_20_06_19,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,305.22,305.22,309.87,4.65,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_20_06_19__00020,ay,medium,3.31176,2.547508,1,0,0,ok,,2600,930,3.31176,-3.31176,3.31176,0.089566,0.100494,2.921798,0.0,157.092,-0.200364,0.657466,0.657466,40.78,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,1.331318,16.580667,1,weak,straight,primary,0.575,old_v400_context__cwh__2025_09_26_20_06_19__00026,ok,middle_section,section5,10802.286644,-0.0,978.566372,0.0,very_low,design_regular_road,0,none,,,,,55.27,hybrid_review_conflict_or_medium,base_dynamic_score=40.78; ay_support=+2.6; lateral_support=+0.5; post_steering_response=+0.9; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__cwh__2025_09_26_20_06_19__000413585,road_guided_vehicle_instability_v0_1,cwh,2025_09_26_20_06_19,原始车辆数据/cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,413.585,413.585,435.89,22.305,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__cwh__2025_09_26_20_06_19__00026;raw_vehicle_dynamic_onset__cwh__2025_09_26_20_06_19__00027;raw_vehicle_dynamic_onset__cwh__2025_09_26_20_06_19__00028,ay;ay;ay,medium;medium;medium,3.69014,2.838569,0,0,0,ok,,2600,4462,3.68997,-3.68997,3.68997,0.032296,0.146699,2.390605,0.00584785,95.1068,0.08046,0.162839,0.162839,47.36,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14841.160724,0.0,623.162352,0.0,very_low,design_high_risk_surface,0,none,,,,,59.74,hybrid_review_conflict_or_medium,base_dynamic_score=47.36; ay_support=+3.4; yaw_rate_support=+5; multi_second_dynamic_episode=+4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__gf__2025_09_26_10_03_00__000508415,road_guided_vehicle_instability_v0_1,gf,2025_09_26_10_03_00,原始车辆数据/gf/Entity_Recording_2025_09_26_10_03_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_03_00_vehicle.csv,1e4232604e33cbf98c8e524d44c86abf65e3f9c0068e3630f80dfb47e73c793f,508.415,508.415,509.46,1.045,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__gf__2025_09_26_10_03_00__00017,ay,strong,2.83958,3.856221,2,0,0,ok,,5200,418,2.83958,-2.83958,2.83958,0.196452,0.129122,1.753069,0.0,77.5734,0.263545,0.840202,-0.840202,38.04,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,1,0,1.785054,14.021,1,weak,straight,primary,0.54,old_v400_context__gf__2025_09_26_10_03_00__00028,ok,middle_section,section6,13402.536031,-0.0,762.55674,0.0,very_low,design_regular_road,0,none,,,,,54.35,hybrid_review_conflict_or_medium,base_dynamic_score=38.04; ay_support=+1.7; yaw_rate_support=+5; post_steering_response=+1.6; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_onset__gf__2025_09_26_10_18_49__000219510,road_guided_vehicle_instability_v0_1,gf,2025_09_26_10_18_49,原始车辆数据/gf/Entity_Recording_2025_09_26_10_18_49_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_18_49_vehicle.csv,6ee51bd1c9b8e8386372885e569d42d78b31b4e7c26984fe3b746e99da155494,219.51,219.51,220.02,0.51,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__gf__2025_09_26_10_18_49__00011,ay,weak,1.63407,1.256977,0,0,0,ok,,5200,204,3.45113,3.45113,1.63407,0.247501,0.132434,0.998023,0.0,109.741,-0.217119,0.259007,-0.259007,40.56,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,5981.199113,0.0,272.067932,0.0,low,design_special_event_segment,0,none,,,,,52.46,hybrid_review_conflict_or_medium,base_dynamic_score=40.56; ay_support=+2.9; yaw_rate_support=+5; design_special_segment=+4
vehicle_instability_onset__gf__2025_09_26_10_18_49__000369385,road_guided_vehicle_instability_v0_1,gf,2025_09_26_10_18_49,原始车辆数据/gf/Entity_Recording_2025_09_26_10_18_49_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_18_49_vehicle.csv,6ee51bd1c9b8e8386372885e569d42d78b31b4e7c26984fe3b746e99da155494,369.385,369.385,371.12,1.735,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__gf__2025_09_26_10_18_49__00022,ay,strong,2.8083,3.499396,1,0,1,ok,,5200,693,2.8083,-2.8083,2.8083,0.100806,0.116994,1.880406,0.0,112.978,-0.308138,0.741329,0.741329,37.55,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,1.250055,13.497333,1,weak,straight,primary,0.32,old_v400_context__gf__2025_09_26_10_18_49__00034,ok,middle_section,section5,11187.286644,0.0,945.082754,0.0,very_low,design_regular_road,0,none,,,,,46.88,hybrid_review_conflict_or_medium,base_dynamic_score=37.55; ay_support=+1.6; post_steering_response=+1.2; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__gf__2025_09_26_10_30_12__000459735,road_guided_vehicle_instability_v0_1,gf,2025_09_26_10_30_12,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,459.735,459.735,462.76,3.025,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__gf__2025_09_26_10_30_12__00035,ay,medium,2.53621,2.940823,3,1,1,ok,,2600,605,3.26928,-3.26928,2.53621,0.126639,0.113426,0.972675,0.00250081,114.261,-0.258309,0.537038,0.537038,41.81,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,3,3,0,0,1.135255,15.592,1,weak,straight,secondary,0.015,old_v400_context__gf__2025_09_26_10_30_12__00042,ok,differentmu_road,mu1,14587.160724,-0.0,664.13933,0.0,very_low,design_high_risk_surface,0,none,,,,,49.21,hybrid_review_conflict_or_medium,base_dynamic_score=41.81; ay_support=+2.5; post_steering_response=+0.4; old_v400_nearby=+4.5; curve_context_kept_because_dynamic_response_is_strong
