instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_onset__byx__2025_09_28_17_15_52__000204695,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,204.695,204.695,213.44,8.745,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00024;raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00025;raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00026,ay;ay;ay,medium;medium;weak,3.21589,2.827368,1,0,0,ok,,2600,1749,3.21589,3.21589,3.21589,0.096728,0.120561,3.115138,0.0,126.549,-0.112748,0.571596,-0.571596,45.9,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,1.071437,15.009333,1,weak,straight,secondary,2.61,old_v400_context__byx__2025_09_28_17_15_52__00044,ok,fix_road,fix_road,6266.199113,-0.0,284.008497,0.0,low,design_special_event_segment,0,none,,,,,64.08,hybrid_accept_medium,base_dynamic_score=45.90; ay_support=+2.4; yaw_rate_support=+5; lateral_support=+0.7; post_steering_response=+0.5; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; design_special_segment=+4
vehicle_instability_onset__byx__2025_09_28_17_15_52__000263885,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,263.885,263.885,265.285,1.4,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00029,ay,strong,4.49432,4.424419,2,1,1,ok,,2600,280,6.09988,-6.09988,4.49339,0.242154,0.285065,3.187573,0.00816471,103.513,-0.090233,1.157324,1.157324,64.42,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,1,1,2.294649,22.223333,3,strong_active,curve,secondary,0.015,old_v400_context__byx__2025_09_28_17_15_52__00052,ok,middle_section,section4,8259.25558,0.0,279.716554,0.0,low,design_regular_road,0,none,,,,,99.63,hybrid_accept_high,base_dynamic_score=64.42; ay_support=+8.0; yaw_rate_support=+5; lateral_support=+0.8; post_steering_response=+2.9; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__byx__2025_09_28_17_15_52__000287425,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,287.425,287.425,290.36,2.935,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00031;raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00032,ay;ay,medium;weak,1.70178,1.989653,2,1,0,ok,,2600,587,6.5769,-6.5769,1.70166,0.737563,0.462711,3.191694,0.00108101,124.104,-0.134216,0.297055,0.297055,86.54,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,1,2.96155,18.2678,4,extreme_active,straight,secondary,1.16,old_v400_context__byx__2025_09_28_17_15_52__00058,ok,curve2,curve2,8815.880274,0.0,353.98697,0.0,low,design_curve_context,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=86.54; ay_support=+8.0; roll_rate_support=+4.9; yaw_rate_support=+5; lateral_support=+0.8; old_v400_nearby=+3.0; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+1.9; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__byx__2025_09_28_17_15_52__000319770,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,319.77,319.77,321.16,1.39,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00035,ay,medium,1.86847,1.876192,2,0,1,ok,,2600,278,6.15651,-6.15651,1.86847,0.591924,0.406753,3.219625,0.0,122.024,-0.141197,0.329867,-0.329867,75.13,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,0,1,4.222199,15.533467,4,extreme_active,straight,secondary,0.655,old_v400_context__byx__2025_09_28_17_15_52__00066,ok,curve2,curve2,9565.880273,-0.00041236,991.400551,0.0,very_low,design_curve_context,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=75.13; ay_support=+8.0; roll_rate_support=+3.9; yaw_rate_support=+5; lateral_support=+0.9; old_v400_nearby=+3.0; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+2.6; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__byx__2025_09_28_17_15_52__000327430,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,327.43,327.43,337.25,9.82,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00037;raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00038;raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00039;raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00040,ay;ay;ay;ay,medium;weak;medium;weak,2.36081,2.853591,2,0,0,ok,,2600,1965,6.15651,-6.15651,2.36081,0.591924,0.406753,3.208811,0.0,117.754,-0.280649,0.46164,0.46164,82.68,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,0,1.216414,24.667133,1,weak,straight,secondary,0.01,old_v400_context__byx__2025_09_28_17_15_52__00069,ok,middle_section,section5,10668.286644,0.0,990.56345,0.0,very_low,design_regular_road,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=82.68; ay_support=+8.0; roll_rate_support=+3.9; yaw_rate_support=+5; lateral_support=+0.9; post_steering_response=+0.0; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0
vehicle_instability_onset__byx__2025_09_28_17_15_52__000349680,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,349.68,349.68,351.465,1.785,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00042,ay,strong,2.86523,3.115378,2,0,1,ok,,2600,357,4.27701,4.27701,2.86523,0.2134,0.15834,3.145516,0.0,115.78,0.037176,0.731816,-0.731816,50.83,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,1,1.240239,20.12944,3,strong_active,straight,secondary,0.405,old_v400_context__byx__2025_09_28_17_15_52__00075,ok,stop,stop,11400.911338,-0.0,929.029311,0.0,very_low,design_special_event_segment,0,none,,,,,74.33,hybrid_accept_medium,base_dynamic_score=50.83; ay_support=+4.6; yaw_rate_support=+5; lateral_support=+0.8; post_steering_response=+1.2; old_v400_nearby=+3.0; old_v400_active=+5; old_v400_strong=+4
vehicle_instability_onset__byx__2025_09_28_17_15_52__000450690,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,450.69,450.69,470.195,19.505,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00056,ay,strong,6.34356,4.879662,0,1,0,ok,,2600,3901,6.34356,-6.34356,6.34356,0.074766,0.233116,3.292611,0.00573613,106.099,0.069813,0.1309,0.1309,59.83,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14800.160724,0.0,635.304158,0.0,very_low,design_high_risk_surface,0,none,,,,,77.78,hybrid_accept_medium,base_dynamic_score=59.83; ay_support=+8.0; yaw_rate_support=+5; lateral_support=+1.0; multi_second_dynamic_episode=+4; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__byx__2025_09_28_17_15_52__000517355,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_15_52,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,517.355,517.355,518.58,1.225,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_15_52__00062,ay,weak,1.7512,1.347077,0,1,1,ok,,2600,246,6.66956,6.66956,1.74694,0.066475,0.295027,2.369857,0.017852,90.2161,-0.19984,0.2803,-0.2803,58.4,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14284.160724,0.0,1126.040121,0.0,very_low,design_high_risk_surface,0,none,,,,,71.4,hybrid_accept_medium,base_dynamic_score=58.40; ay_support=+8.0; yaw_rate_support=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__byx__2025_09_28_17_25_18__000065550,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_25_18,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,65.55,65.55,71.515,5.965,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00009,ay,extreme,5.739247,40.26602,0,0,0,ok,,5200,2386,5.73925,-5.73925,5.73925,2.04694,0.355392,14.563066,0.0,23.1653,1.7935,0.23003,0.23003,81.64,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section2,1748.516895,-0.0,21.697211,0.0,medium,design_regular_road,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=81.64; ay_support=+7.5; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+6.0; multi_second_dynamic_episode=+4
vehicle_instability_onset__byx__2025_09_28_17_25_18__000148175,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_25_18,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,148.175,148.175,150.5,2.325,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00018,ay,strong,3.73756,4.415692,1,0,0,ok,,5200,930,3.73756,-3.73756,3.73756,0.172155,0.1573,1.58516,1.1e-07,118.576,-0.204902,0.889769,0.889769,47.43,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,1,1.433639,25.016,2,medium_active,straight,primary,0.2,old_v400_context__byx__2025_09_28_17_25_18__00021,ok,curve1,curve1,3647.141588,-0.0,3.818299,0.0,high,design_curve_context,0,none,,,,,69.24,hybrid_accept_medium,base_dynamic_score=47.43; ay_support=+3.5; yaw_rate_support=+5; post_steering_response=+1.8; old_v400_nearby=+1.5; old_v400_primary=+5; old_v400_active=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__byx__2025_09_28_17_25_18__000163980,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_25_18,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,163.98,163.98,167.86,3.88,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00020,ay,extreme,5.27984,5.873127,3,1,0,ok,,5200,1553,6.90857,-6.90857,5.27984,0.237569,0.26252,3.250419,0.0109113,93.59325,-0.158476,1.699254,-1.699254,66.52,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,3,0,3,2.910824,13.73,3,strong_active,curve,secondary,0.03,old_v400_context__byx__2025_09_28_17_25_18__00023,ok,curve1,curve1,4175.140197,-0.00729802,4.903114,0.0,high,design_curve_context,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=66.52; ay_support=+8.0; yaw_rate_support=+5; lateral_support=+0.9; post_steering_response=+5.0; old_v400_nearby=+4.5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.8; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__byx__2025_09_28_17_25_18__000181490,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_25_18,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,181.49,181.49,182.655,1.165,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00022,ay,medium,2.26797,2.62672,2,0,0,ok,,5200,466,5.20735,-5.20735,2.26797,0.105323,0.230849,2.517667,0.0069921,103.21,0.03735,0.349415,0.349415,52.7,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,1,1.765208,20.711333,2,medium_active,curve,secondary,0.845,old_v400_context__byx__2025_09_28_17_25_18__00030,ok,curve1,curve1,4298.139593,-0.00014627,283.995283,0.0,low,design_curve_context,0,none,,,,,72.14,hybrid_accept_medium,base_dynamic_score=52.70; ay_support=+6.4; yaw_rate_support=+5; lateral_support=+0.0; old_v400_nearby=+3.0; old_v400_active=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__byx__2025_09_28_17_25_18__000275870,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_25_18,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,275.87,275.87,278.475,2.605,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00033,ay,extreme,5.04404,47.720136,0,0,0,ok,,5200,1043,5.04404,-5.04404,5.04404,2.40302,0.544172,23.266349,0.0,12.413,2.36352,0.03839,-0.03839,77.3,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,6600.199113,-0.0,257.249186,0.0,low,design_special_event_segment,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=77.30; ay_support=+6.1; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+6.0; design_special_segment=+4
vehicle_instability_onset__byx__2025_09_28_17_25_18__000363625,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_25_18,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,363.625,363.625,366.61,2.985,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00040,ay,medium,2.39654,2.99325,3,0,1,ok,,5201,1195,3.24549,3.24549,2.39654,0.181503,0.130886,3.107314,2.1e-07,121.0445,-0.163188,0.579798,0.579798,43.71,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,3,3,0,1,1.231988,14.369667,2,medium_active,straight,secondary,1.16,old_v400_context__byx__2025_09_28_17_25_18__00061,ok,curve2,curve2,9031.880274,0.0,536.35494,0.0,very_low,design_curve_context,0,none,,,,,61.97,hybrid_accept_medium,base_dynamic_score=43.71; ay_support=+2.5; yaw_rate_support=+5; lateral_support=+0.7; post_steering_response=+0.5; old_v400_nearby=+4.5; old_v400_active=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__byx__2025_09_28_17_25_18__000384190,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_25_18,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,384.19,384.19,392.435,8.245,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00043;raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00044;raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00045,ay;ay;ay,extreme;medium;weak,5.9537,7.365252,2,0,0,ok,,5200,3299,5.9537,-5.9537,5.9537,0.357119,0.309436,2.310298,0.0,120.994,-0.238324,1.21728,1.21728,75.45,auto_accept_instability_high,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,2,2.908955,27.343333,3,strong_active,straight,secondary,0.15,old_v400_context__byx__2025_09_28_17_25_18__00064,ok,middle_section,section5,10440.286644,-0.0,1007.343508,0.0,very_low,design_regular_road,0,none,,,,,100.0,hybrid_accept_high,base_dynamic_score=75.45; ay_support=+7.9; roll_rate_support=+2.4; yaw_rate_support=+5; post_steering_response=+3.2; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.8
vehicle_instability_onset__byx__2025_09_28_17_25_18__000401810,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_25_18,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,401.81,401.81,402.35,0.54,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00046,ay,weak,1.50386,1.156815,1,0,1,ok,,5200,215,6.22037,6.22037,1.50386,0.449715,0.283907,2.878393,0.0,134.954,0.023213,0.538085,-0.538085,66.11,auto_accept_instability_medium,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,0.703712,25.714667,1,weak,straight,secondary,1.875,old_v400_context__byx__2025_09_28_17_25_18__00067,ok,middle_section,section5,11039.286644,0.0,959.889607,0.0,very_low,design_regular_road,0,none,,,,,84.43,hybrid_accept_high,base_dynamic_score=66.11; ay_support=+8.0; roll_rate_support=+3.0; yaw_rate_support=+5; lateral_support=+0.5; post_steering_response=+0.4; old_v400_nearby=+1.5
vehicle_instability_onset__byx__2025_09_28_17_25_18__000471220,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_25_18,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,471.22,471.22,472.56,1.34,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00053,ay,medium,1.61664,2.524644,1,0,0,ok,,5200,537,3.94109,-3.94109,1.61664,0.1475,0.132783,2.846006,0.0,125.0975,0.067893,0.348716,-0.348716,44.16,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,1,0,0.924315,14.777133,1,weak,straight,primary,0.69,old_v400_context__byx__2025_09_28_17_25_18__00076,ok,middle_section,section6,13318.536031,-0.0,770.372987,0.0,very_low,design_regular_road,0,none,,,,,59.96,hybrid_accept_medium,base_dynamic_score=44.16; ay_support=+3.9; yaw_rate_support=+5; lateral_support=+0.4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_onset__byx__2025_09_28_17_25_18__000559015,road_guided_vehicle_instability_v0_1,byx,2025_09_28_17_25_18,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,559.015,559.015,572.74,13.725,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,6,0,6,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00067;raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00068;raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00069;raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00070;raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00071;raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00072,ay;ay;ay;ay;ay;ay,medium;weak;strong;weak;medium;weak,3.28723,3.752432,1,0,0,ok,,5200,5490,3.28723,3.28723,3.28723,0.141958,0.098576,3.304056,4.32e-06,135.3585,0.038746,0.50824,-0.50824,46.89,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,1.242045,13.381333,1,weak,straight,secondary,3.21,old_v400_context__byx__2025_09_28_17_25_18__00093,ok,differentmu_road,mu1,14565.160724,-0.0,626.868806,0.0,very_low,design_high_risk_surface,0,none,,,,,56.17,hybrid_accept_medium,base_dynamic_score=46.89; ay_support=+2.6; lateral_support=+1.0; post_steering_response=+0.2; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5
