sample_id,split,gt_peak_abs,gt_peak_signed,gt_peak_time_s,gt_onset_time_s,gt_tail_signed,gt_tail_abs_ratio,direction_mode,amplitude_mode,peak_timing,tail_mode,reversal_count,zero_crossing,correction_mode,response_family,threshold_small_peak_train_p40,threshold_large_peak_train_p75,threshold_very_large_peak_train_p90,threshold_peak_time_train_median,rbf_sample_rmse,deployable_oracle_rmse,deployable_oracle_gain_over_rbf,deployable_oracle_best_model,deployable_oracle_uses_non_rbf,candidate_spread_mean,candidate_spread_peak,rbf_kernel_ridge_context_no_subject__sample_rmse,keypoint_residual_vehicle_transformer_no_subject__sample_rmse,topk_vehicle_transformer_branch0_no_subject__sample_rmse,topk_vehicle_transformer_branch1_no_subject__sample_rmse,topk_vehicle_transformer_branch2_no_subject__sample_rmse,event_uid,subject,session_stamp,event_type,event_level,road_type_anchor,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,train,1.8683719635009766,1.8683719635009766,2.2300000190734863,0.14000000059604645,-0.2296850085258484,0.12293323439485894,positive,large,late_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.60412365,0.4142465,0.18987715,topk_vehicle_transformer_branch1_no_subject,1,0.27756637,0.46658486,0.60412365,0.877349,0.5976451,0.4142465,0.83485645,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845,gf,2025_09_26_10_18_49,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,train,0.43615812063217163,0.43615812063217163,1.2549999952316284,0.4300000071525574,0.16528302431106567,0.3789520737834777,positive,small,early_peak,same_side_tail,7,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.104487285,0.104487285,0.0,rbf_kernel_ridge_context_no_subject,0,0.19756852,0.40749678,0.104487285,0.5174403,0.20352973,0.37457567,0.19557956,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375,gf,2025_09_26_10_18_49,instability_ay_roll,strong_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre3_label3_response_coverage,test,1.5163418054580688,1.5163418054580688,1.7649999856948853,0.07000000029802322,-0.19721928238868713,0.13006255032921785,positive,medium,late_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.43709537,0.35929316,0.07780221,topk_vehicle_transformer_branch0_no_subject,1,0.27009448,0.49196666,0.43709537,0.5045611,0.35929316,0.45490405,0.44707516,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260,gf,2025_09_26_10_30_12,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre3_label3_response_coverage,test,2.145881175994873,2.145881175994873,1.3550000190734863,0.4050000011920929,0.0989600419998169,0.0461162729357263,positive,very_large,early_peak,return_near_zero,2,0,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.99348843,0.7972537,0.1962347,topk_vehicle_transformer_branch0_no_subject,1,0.20003214,0.35938376,0.99348843,0.8386028,0.7972537,0.8826347,0.9240609,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785,gf,2025_09_26_10_30_12,instability_ay_roll,strong_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,train,2.2230300903320312,-2.2230300903320312,1.6050000190734863,0.9950000047683716,0.3141602575778961,0.1413207400764302,negative,very_large,late_peak,return_near_zero,2,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.45207408,0.37727284,0.07480124,topk_vehicle_transformer_branch2_no_subject,1,0.19747676,0.33098087,0.45207408,0.66277033,0.6037075,0.83224267,0.37727284,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655,gf,2025_09_26_10_40_59,instability_ay_roll,strong_active,straight,middle_section,section3,design_regular_road,low
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,train,2.1785199642181396,2.1785199642181396,1.7000000476837158,0.17499999701976776,-0.42219600081443787,0.19379946374095405,positive,very_large,late_peak,return_near_zero,5,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.5895392,0.56818444,0.021354735,topk_vehicle_transformer_branch1_no_subject,1,0.26220036,0.4061322,0.5895392,0.93612224,0.5702325,0.56818444,0.7888817,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065,gf,2025_09_26_10_40_59,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre3_label3_response_coverage,test,0.559203028678894,-0.559203028678894,0.875,0.5,0.1829110085964203,0.32709230675760803,negative,small,early_peak,opposite_tail,4,1,multi_segment,small|opposite_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.15100467,0.15100467,0.0,rbf_kernel_ridge_context_no_subject,0,0.23975854,0.44539192,0.15100467,0.59514284,0.40394565,0.18706192,0.63428265,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870,gf,2025_09_26_10_52_57,instability_ay_roll,weak,straight,middle_section,section4,design_regular_road,low
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre3_label3_response_coverage,test,1.254542589187622,1.254542589187622,1.3849999904632568,0.6399999856948853,-0.12583839893341064,0.10030619926175419,positive,medium,early_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.35140517,0.25489378,0.096511394,keypoint_residual_vehicle_transformer_no_subject,1,0.22563168,0.47437695,0.35140517,0.25489378,0.427621,0.46345246,0.59054923,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505,gf,2025_09_26_10_52_57,instability_ay_roll,medium_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,train,1.095018982887268,-1.095018982887268,1.434999942779541,0.07000000029802322,0.3145102262496948,0.2872189716934556,negative,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.18431322,0.18431322,0.0,rbf_kernel_ridge_context_no_subject,0,0.19329329,0.30306494,0.18431322,0.29635054,0.35758653,0.4564196,0.4104229,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015,gzj,2025_09_27_11_41_47,instability_ay_roll,strong_active,straight,middle_section,section3,design_regular_road,low
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,train,1.0971187353134155,-1.0971187353134155,1.5950000286102295,1.034999966621399,0.11746014654636383,0.10706238328234256,negative,medium,late_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.2552617,0.2552617,0.0,rbf_kernel_ridge_context_no_subject,0,0.20506632,0.33212122,0.2552617,0.31459618,0.34626403,0.46677685,0.36468527,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485,gzj,2025_09_27_11_41_47,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,train,0.8555600047111511,-0.8555600047111511,2.365000009536743,0.9950000047683716,-0.19477829337120056,0.22766175639189726,negative,small,late_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.27533203,0.15470566,0.120626375,topk_vehicle_transformer_branch2_no_subject,1,0.19942953,0.28274414,0.27533203,0.26706594,0.28246278,0.5696065,0.15470566,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065,gzj,2025_09_27_11_41_47,instability_ay_roll,strong_active,straight,middle_section,section4,design_regular_road,low
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,train,2.721312999725342,-2.721312999725342,1.375,0.17499999701976776,0.09442299604415894,0.03469758754457459,negative,very_large,early_peak,return_near_zero,6,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.2730564,0.2730564,0.0,rbf_kernel_ridge_context_no_subject,0,0.3753181,0.53568023,0.2730564,1.1342709,0.756459,0.9925781,0.6490312,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415,gzj,2025_09_27_11_41_47,instability_ay_roll,extreme_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,train,0.2635442018508911,0.2635442018508911,0.6000000238418579,0.3799999952316284,-0.13124901056289673,0.4980151702869002,positive,small,early_peak,opposite_tail,1,1,zero_crossing,small|opposite_tail|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.10154416,0.091348805,0.010195352,topk_vehicle_transformer_branch1_no_subject,1,0.14874108,0.25580415,0.10154416,0.20444345,0.13014615,0.091348805,0.39047146,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340,gzj,2025_09_27_11_41_47,instability_ay_roll,strong_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945__pre3_label3_response_coverage,train,0.8979719877243042,-0.8979719877243042,2.615000009536743,0.5149999856948853,-0.17226451635360718,0.19183729415677042,negative,small,late_peak,return_near_zero,4,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.47415152,0.40012473,0.07402679,topk_vehicle_transformer_branch1_no_subject,1,0.1969211,0.32409838,0.47415152,0.49860534,0.46163574,0.40012473,0.62474555,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945,gzj,2025_09_27_11_53_25,instability_ay_roll,strong_active,straight,middle_section,section3,design_regular_road,low
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210__pre3_label3_response_coverage,train,0.34330591559410095,0.34330591559410095,0.4099999964237213,0.054999999701976776,-0.08709210902452469,0.2536865957401557,positive,small,early_peak,return_near_zero,4,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.22463864,0.1542684,0.07037024,keypoint_residual_vehicle_transformer_no_subject,1,0.17164928,0.28345978,0.22463864,0.1542684,0.20220016,0.39000025,0.18202165,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210,gzj,2025_09_27_11_53_25,instability_ay_roll,strong_active,straight,middle_section,section4,design_regular_road,low
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920__pre3_label3_response_coverage,train,0.4164358973503113,-0.4164358973503113,1.2200000286102295,0.07000000029802322,-0.1352631002664566,0.3248113362155029,negative,small,early_peak,same_side_tail,4,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.1302984,0.10112696,0.029171444,topk_vehicle_transformer_branch0_no_subject,1,0.22517961,0.3571629,0.1302984,0.30575168,0.10112696,0.33550036,0.31821233,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920,gzj,2025_09_27_11_53_25,instability_ay_roll,extreme_active,straight,middle_section,section4,design_regular_road,low
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025__pre3_label3_response_coverage,train,0.3851950168609619,-0.3851950168609619,0.20000000298023224,0.019999999552965164,-0.07347899675369263,0.19075791102514505,negative,small,early_peak,return_near_zero,9,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.44263792,0.27682194,0.16581598,topk_vehicle_transformer_branch2_no_subject,1,0.2382872,0.354046,0.44263792,0.4888915,0.5688156,0.8580332,0.27682194,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025,gzj,2025_09_27_11_53_25,instability_ay_roll,extreme_active,straight,differentmu_road,mu1,design_high_risk_surface,very_low
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre3_label3_response_coverage,train,1.7285699844360352,-1.7285699844360352,1.5099999904632568,0.10000000149011612,0.4670499861240387,0.2701944325826176,negative,large,early_peak,return_near_zero,2,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.3590277,0.3590277,0.0,rbf_kernel_ridge_context_no_subject,0,0.20690782,0.32457814,0.3590277,0.5826301,0.58017665,0.78199446,0.39120206,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835,gzj,2025_09_27_12_04_23,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790__pre3_label3_response_coverage,train,1.8774499893188477,-1.8774499893188477,1.940000057220459,0.49000000953674316,-0.35971200466156006,0.19159605140377994,negative,large,late_peak,return_near_zero,5,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.5710827,0.46135798,0.10972473,topk_vehicle_transformer_branch2_no_subject,1,0.26976094,0.45011273,0.5710827,0.8714915,0.74003035,1.0847834,0.46135798,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790,gzj,2025_09_27_12_04_23,instability_ay_roll,extreme_active,straight,curve1,curve1,design_curve_context,medium
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350__pre3_label3_response_coverage,train,1.3058549165725708,1.3058549165725708,1.190000057220459,0.6650000214576721,0.06562390923500061,0.050253598927544926,positive,medium,early_peak,return_near_zero,6,0,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.40255773,0.27188802,0.13066971,topk_vehicle_transformer_branch2_no_subject,1,0.20686254,0.35905844,0.40255773,0.38885358,0.49851996,0.7747762,0.27188802,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350,gzj,2025_09_27_12_04_23,instability_ay_roll,strong_active,straight,middle_section,section3,design_regular_road,low
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre3_label3_response_coverage,train,0.7712610363960266,-0.7712610363960266,1.690000057220459,0.4950000047683716,-0.042411498725414276,0.054989811132682254,negative,small,late_peak,return_near_zero,6,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.1706415,0.1706415,0.0,rbf_kernel_ridge_context_no_subject,0,0.21797656,0.36203018,0.1706415,0.25103074,0.38851994,0.61430246,0.19263944,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140,gzj,2025_09_27_12_04_23,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385__pre3_label3_response_coverage,train,0.6428040266036987,0.6428040266036987,2.134999990463257,1.2350000143051147,0.034382984042167664,0.05348906139221409,positive,small,late_peak,return_near_zero,3,0,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.15737459,0.06696572,0.09040887,topk_vehicle_transformer_branch1_no_subject,1,0.23319307,0.39407796,0.15737459,0.66565084,0.25827563,0.06696572,0.46989188,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385,gzj,2025_09_27_12_04_23,instability_ay_roll,weak,curve,middle_section,section4,design_regular_road,low
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185__pre3_label3_response_coverage,test,2.043076992034912,-2.043076992034912,1.5399999618530273,0.23000000417232513,0.1776750683784485,0.08696445071386344,negative,very_large,early_peak,return_near_zero,2,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.51949924,0.5046865,0.0148127675,topk_vehicle_transformer_branch0_no_subject,1,0.34866336,0.5417118,0.51949924,0.6648211,0.5046865,0.61147124,0.7754164,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185,gzj,2025_09_27_12_17_12,instability_ay_roll,extreme_active,straight,middle_section,section1,design_regular_road,high
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700__pre3_label3_response_coverage,test,1.3226046562194824,-1.3226046562194824,1.2949999570846558,0.125,-0.25481608510017395,0.19266232271443626,negative,medium,early_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.63960946,0.42444742,0.21516204,topk_vehicle_transformer_branch1_no_subject,1,0.17769463,0.3050228,0.63960946,0.48639357,0.545952,0.42444742,0.69635636,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700,gzj,2025_09_27_12_17_12,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240__pre3_label3_response_coverage,test,0.7986618280410767,-0.7986618280410767,1.1150000095367432,0.04500000178813934,-0.10786087810993195,0.13505200113856508,negative,small,early_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.28884906,0.28884906,0.0,rbf_kernel_ridge_context_no_subject,0,0.2813485,0.49398273,0.28884906,0.38837352,0.6514747,0.57640934,0.9731037,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240,gzj,2025_09_27_12_17_12,instability_ay_roll,strong_active,straight,curve1,curve1,design_curve_context,low
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555__pre3_label3_response_coverage,test,1.19834303855896,1.19834303855896,0.925000011920929,0.4650000035762787,-0.2937390208244324,0.24512098069819935,positive,medium,early_peak,return_near_zero,3,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.36934575,0.35920355,0.010142207,topk_vehicle_transformer_branch0_no_subject,1,0.17566577,0.32592753,0.36934575,0.46374926,0.35920355,0.5587616,0.389884,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555,gzj,2025_09_27_12_17_12,instability_ay_roll,strong_active,straight,middle_section,section3,design_regular_road,low
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440__pre3_label3_response_coverage,test,1.2020080089569092,-1.2020080089569092,2.200000047683716,0.19499999284744263,-0.19076505303382874,0.15870530945910485,negative,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.47861418,0.47861418,0.0,rbf_kernel_ridge_context_no_subject,0,0.21654668,0.34337047,0.47861418,0.53311914,0.5643399,0.70667416,0.57909,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440,gzj,2025_09_27_12_17_12,instability_ay_roll,extreme_active,straight,middle_section,section4,design_regular_road,low
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460__pre3_label3_response_coverage,test,1.0026919841766357,-1.0026919841766357,1.934999942779541,0.36500000953674316,-0.015184000134468079,0.015143234786040976,negative,medium,late_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.5106278,0.3229507,0.18767712,topk_vehicle_transformer_branch1_no_subject,1,0.18808214,0.3363169,0.5106278,0.3724555,0.48001933,0.3229507,0.7610262,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460,gzj,2025_09_27_12_17_12,instability_ay_roll,strong_active,straight,curve2,curve2,design_curve_context,very_low
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590__pre3_label3_response_coverage,test,2.594604015350342,-2.594604015350342,1.625,0.12999999523162842,0.6901050806045532,0.2659770340759957,negative,very_large,late_peak,return_near_zero,5,1,multi_segment,very_large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,1.0713049,1.057249,0.014055967,topk_vehicle_transformer_branch2_no_subject,1,0.20404683,0.32663426,1.0713049,1.0947202,1.1053821,1.1853656,1.057249,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590,gzj,2025_09_27_12_17_12,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180__pre3_label3_response_coverage,test,0.518537700176239,0.518537700176239,2.240000009536743,0.13500000536441803,0.012044370174407959,0.023227568931466998,positive,small,late_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.51392895,0.351267,0.16266194,topk_vehicle_transformer_branch1_no_subject,1,0.1577937,0.29510638,0.51392895,0.36306888,0.4086521,0.351267,0.42137232,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180,gzj,2025_09_27_12_17_12,instability_ay_roll,medium_active,curve,differentmu_road,mu1,design_high_risk_surface,very_low
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940__pre3_label3_response_coverage,test,0.22881299257278442,0.22881299257278442,1.0049999952316284,0.6299999952316284,0.19931699335575104,0.8710912396827691,positive,small,early_peak,same_side_tail,2,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.29655987,0.2107298,0.08583008,topk_vehicle_transformer_branch2_no_subject,1,0.1487545,0.25564453,0.29655987,0.45911792,0.34000757,0.5137492,0.2107298,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940,gzj,2025_09_27_12_17_12,instability_ay_roll,instability_strong,design_high_risk_surface,differentmu_road,mu1,design_high_risk_surface,very_low
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,train,1.5514259338378906,1.5514259338378906,1.565000057220459,0.16500000655651093,-0.13072502613067627,0.08426120981959542,positive,medium,early_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.30120876,0.30120876,0.0,rbf_kernel_ridge_context_no_subject,0,0.26146618,0.402806,0.30120876,0.6024727,0.4282253,0.46048033,0.61162734,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490,gzj,2025_09_27_12_28_14,instability_ay_roll,extreme_active,straight,middle_section,section2,design_regular_road,high
