episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,new_rule_auto_label,new_rule_reason_cn,new_rule_review_priority,strong_body_attitude_auto,moderate_body_attitude_auto,strong_or_medium_steer_auto,light_steer_auto,coord_and_window_ok_auto,body_attitude_score_simple
V03_hzh_2025_09_27_19_44_05_0014,extreme_condition_episodes_v0_3_all_raw,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,37567283,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,109333,546.66,0.0,546.66,200.0000000001819,15,0,14,534.71,545.14,542.045,10.42999999999995,11.193249909155774,7.686525341802421,extreme,横滚/姿态,True,532.71,534.71,534.71,539.71,4,True,True,True,True,False,False,True,True,False,0.0,,12.352,0.55973,1.32602,0.773983,,,,4.430386300000003,0.160759635,0.09871122925,0.06254150075,0.0025,536.99,after_condition,2.2799999999999727,2.680129,8.0,-2.8944490000000003,3.5080000000032125,weak,1.518466300129985,False,537.17,-2.684835,True,True,countersteer,episode_candidates_v0_6.csv,530.99,3.7200000000000273,differentmu_road,design_high_risk_surface,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,True,False,False,25.99400416666667
V03_zdq_2025_09_26_15_52_46_0012,extreme_condition_episodes_v0_3_all_raw,zdq,2025_09_26_15_52_46,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zdq\Entity_Recording_2025_09_26_15_52_46_vehicle.csv,zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,33874375,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,120274,601.365,0.0,601.365,200.0000000001819,29,0,12,256.09,258.08,256.335,1.990000000000009,6.810072198139954,4.372173390576349,strong,低附着,True,254.09,256.09,256.09,261.09,3,True,True,True,True,False,True,True,True,False,0.0240200000000001,2.48706,3.29002,0.142987,2.42189,0.349593,1.90067e-09,0.8,18.4536,2.0975714250000004,0.137739965,0.0372629248,0.0366839757,0.0041992752499999,255.525,before_condition,-0.5649999999999693,1.0,8.0,0.6448995999999999,8.709200000007916,weak,1.7335496000009891,False,261.085,3.61859,False,False,sustained_same_side,episode_candidates_v0_6.csv,255.52,0.5699999999999648,fix_road,design_special_event_segment,roll_rate;roll_rate;roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,False,True,False,25.925268166666662
V03_yzy_2025_09_27_14_26_04_0011,extreme_condition_episodes_v0_3_all_raw,yzy,2025_09_27_14_26_04,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,41777026,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,246108,615.27,0.0,615.27,333.3333333412156,30,0,11,259.158,260.368,259.908,1.2099999999999795,9.451684524181283,6.866654848177637,extreme,低附着,True,257.158,259.158,259.158,264.158,4,True,True,True,True,False,True,False,False,False,0.024445,1.73064,12.4602,0.814352,1.90735,0.240998,2.48447e-09,0.8,46.8639,3.849944859259259,0.1998943600000001,0.0917727806666666,0.077376641037037,0.0025,259.978,after_condition,0.8199999999999932,2.736249077,8.0,1.677963,8.342600000007588,weak,1.6560597431770718,False,262.515,2.073278,True,False,return,episode_candidates_v0_6.csv,249.805,9.353000000000009,fix_road,design_special_event_segment,ay;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,True,False,False,25.470858333333332
V03_yzy_2025_09_27_14_37_08_0001,extreme_condition_episodes_v0_3_all_raw,yzy,2025_09_27_14_37_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_37_08_vehicle.csv,yzy/Entity_Recording_2025_09_27_14_37_08_vehicle.csv,40890584,104d64b19efee3e4683f6f23d05a15a1229be15ce7e51607db23a9b6c734fa24,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,118986,594.925,0.0,594.925,200.0000000001819,20,0,1,102.86,103.96,103.845,1.0999999999999943,5.683978387191037,4.697604710944813,strong,横滚/姿态,True,100.86,102.86,102.86,107.86,2,True,False,True,False,False,False,False,False,False,0.0,,2.12122,0.147408,2.37373,0.346981,,,,3.896694750000001,0.1491448750000001,0.0776618075,0.0706232475,0.0025,104.375,after_condition,1.5150000000000006,1.267982,8.0,1.283515,0.8553000000007812,weak,1.1191626738984652,False,104.97,1.268331,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,108.285,-5.424999999999997,middle_section,design_regular_road,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,False,True,False,25.27962983333333
V03_txj_2025_09_27_09_06_19_0004,extreme_condition_episodes_v0_3_all_raw,txj,2025_09_27_09_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_06_19_vehicle.csv,txj/Entity_Recording_2025_09_27_09_06_19_vehicle.csv,43007426,9dc9b2b49d4887358c963988e6783766b6807729011f0d48f6fe857180b0dd86,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,251947,629.865,0.0,629.865,400.0000000003638,28,0,4,109.649,110.21,109.814,0.5609999999999928,7.140147225996768,5.489635349296145,extreme,低附着,True,107.649,109.649,109.649,114.649,3,True,True,True,True,False,True,False,False,False,0.02017,1.73631,9.46256,0.584854,1.87026,0.25731,2.69561e-09,0.8,43.0264,5.578302568750001,0.311833088125,0.1481351030000003,0.088600155875,0.0025,109.939,after_condition,0.289999999999992,1.110378,8.0,1.273918,12.322000000011196,medium,2.6875331774418747,False,110.3,1.270776,True,True,countersteer,episode_candidates_v0_6.csv,108.815,0.8340000000000032,curve1,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,True,False,False,23.618657
V03_gzj_2025_09_27_11_53_25_0017,extreme_condition_episodes_v0_3_all_raw,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,40883418,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,118889,594.44,0.0,594.44,200.0000000001819,18,0,17,579.84,591.8,589.42,11.959999999999924,11.5,6.952538058451635,extreme,横滚/姿态,True,577.84,579.84,579.84,584.84,4,True,True,True,True,False,False,True,True,False,0.0,,11.3535,0.591834,1.48016,0.479673,,,,3.6337339750000015,0.14567965,0.08908964875,0.05750866075,0.0025,581.59,after_condition,1.75,3.3303111380000003,8.0,-3.269528,11.467000000010456,medium,2.415123510731598,False,582.435,-2.814165,True,False,return,episode_candidates_v0_6.csv,575.025,4.815000000000055,differentmu_road,design_high_risk_surface,roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,True,False,False,23.560449166666668
V03_zx_2025_09_27_18_17_48_0022,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_18_17_48,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_18_17_48_vehicle.csv,zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,39310620,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,229126,572.815,0.0,572.815,250.0000000059117,25,0,22,504.425,505.385,505.184,0.9599999999999796,7.602435477364767,5.649950203562406,extreme,横滚/姿态,True,502.425,504.425,504.425,509.425,3,True,True,True,True,False,False,True,True,False,0.02485,1.7322700000000002,7.50163,0.309804,2.01525,0.261162,0.00202302,1.0,57.9349,5.08625675,0.241589175,0.12911429,0.0716196475,0.0025,502.199,before_condition,-2.225999999999999,5.4982309295,8.0,1.3107380000000002,11.798400000010718,weak,1.7131926788114304,False,506.635,2.608739,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,511.93,-7.5049999999999955,differentmu_road,design_high_risk_surface,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,False,True,False,23.107620999999998
V03_lxy_2025_09_28_17_55_52_0010,extreme_condition_episodes_v0_3_all_raw,lxy,2025_09_28_17_55_52,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_17_55_52_vehicle.csv,lxy/Entity_Recording_2025_09_28_17_55_52_vehicle.csv,39582240,d90ab0cfa5c21e51e410d89a6ace5d3c1ffc2848207d57886468a273fc1d3f01,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,237282,593.205,0.0,593.205,250.0000000059117,32,0,10,230.45,231.094,230.58,0.6440000000000055,6.635913759565678,5.416048714061301,strong,横滚/姿态,True,228.45,230.45,230.45,235.45,2,True,False,True,False,False,False,True,True,False,0.01356,1.737335,3.55109,0.17436,2.01289,0.379365,2.649e-09,0.8,40.9539,4.6317658900000005,0.195955688,0.122677128,0.0710596248,0.0025,,none,,1.0,8.0,0.8042480000000001,6.108600000005553,none,0.0,False,234.89,2.414142,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,226.595,3.8549999999999898,fix_road,design_special_event_segment,roll_rate;roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,False,True,False,23.098163833333334
V03_tyy_2025_09_28_14_57_17_0009,extreme_condition_episodes_v0_3_all_raw,tyy,2025_09_28_14_57_17,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,30004485,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,89334,446.665,0.0,446.665,200.0000000001819,10,0,9,428.02,433.885,431.285,5.865000000000009,9.958887347105046,3.597276087094968,extreme,横滚/姿态,True,426.02,428.02,428.02,433.02,4,True,True,True,True,False,False,True,True,False,0.0,,3.68475,0.310433,2.0968,0.249227,,,,2.982869025,0.14739085,0.06685076225,0.04413299725,0.0025,,none,,1.0,8.0,0.13754,5.56800000000506,none,0.0,False,432.58,1.10985,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,427.465,0.5550000000000068,middle_section,design_regular_road,roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,False,True,False,22.87778583333333
V03_zxy_2025_09_28_16_01_55_0017,extreme_condition_episodes_v0_3_all_raw,zxy,2025_09_28_16_01_55,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_01_55_vehicle.csv,zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,37320870,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,225102,562.755,0.0,562.755,250.0000000059117,32,0,17,310.346,313.566,312.96,3.2199999999999704,11.371120220906196,6.182330293880766,extreme,低附着,True,308.346,310.346,310.346,315.346,4,True,True,True,True,False,True,False,False,False,0.0066549999999999,1.74848,6.99603,3.18538,0.483102,0.109618,1.80352e-09,0.3,29.15785,2.92824099,0.1882623780000004,0.0980236233,0.0466398537,0.0025,310.991,after_condition,0.6449999999999818,4.246805322499999,8.0,-3.660655,45.7278000000416,strong,3.86197852786081,False,311.985,-5.09043,True,False,return,episode_candidates_v0_6.csv,299.92,10.425999999999988,curve1,design_curve_context,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,True,False,False,22.722181000000003
V03_zx_2025_09_27_17_29_08_0002,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_17_29_08,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,29079704,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,85307,426.53,0.0,426.53,200.0000000001819,12,0,2,95.345,97.985,97.17,2.640000000000001,6.34568873452998,3.5479876731454305,strong,横滚/姿态,True,93.345,95.345,95.345,100.345,2,True,True,True,True,False,False,True,True,False,0.0,,3.91984,0.206154,2.02731,0.313096,,,,4.8912582,0.1958891775,0.099430414,0.07021112725,0.0025,,none,,2.64732616,8.0,2.130347,5.236000000004759,none,0.0,False,100.335,0.63146,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,106.215,-10.870000000000005,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,True,False,False,22.622687999999997
V03_byx_2025_09_28_17_35_43_0005,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_35_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,39016149,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,117174,585.865,0.0,585.865,200.0000000001819,21,0,5,168.715,184.595,171.48,15.879999999999995,10.14327246752804,4.168822447722006,extreme,横滚/姿态,True,166.715,168.715,168.715,173.715,4,True,True,True,True,False,False,True,True,False,0.0,,11.4911,1.6117,1.02261,0.268347,,,,4.28392195,0.17726536,0.1266131655,0.08189279375,0.0025,170.32,after_condition,1.6049999999999898,1.906249,8.0,2.014289,13.247000000012044,medium,2.712551751045047,False,171.695,2.244315,True,False,return,episode_candidates_v0_6.csv,163.465,5.25,curve1,design_curve_context,roll_rate;ay;roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,True,False,False,22.2328075
V03_yyl_2025_09_28_09_14_23_0003,extreme_condition_episodes_v0_3_all_raw,yyl,2025_09_28_09_14_23,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,51522414,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,155794,778.965,0.0,778.965,200.0000000001819,17,0,3,163.95,164.585,164.28,0.6350000000000193,6.816884940891709,5.491540692764544,strong,横滚/姿态,True,161.95,163.95,163.95,168.95,3,True,True,True,True,False,False,True,True,False,0.0,,1.86479,0.167689,1.91497,0.374824,,,,3.220547525,0.14269338,0.0760434569999999,0.07985899375,0.0025,,none,,1.2517565799,8.0,1.127305,6.161000000005603,none,0.0,False,165.95,1.805016,True,False,return,episode_candidates_v0_6.csv,162.835,1.114999999999981,curve1,design_curve_context,roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,False,True,False,21.854786333333337
V03_zx_2025_09_27_16_32_00_0004,extreme_condition_episodes_v0_3_all_raw,zx,2025_09_27_16_32_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_16_32_00_vehicle.csv,zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,47750731,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,280098,700.246,0.0,700.246,250.0000000059117,36,0,4,105.466,108.361,106.065,2.8950000000000102,6.956167065402976,4.109936545245784,strong,低附着,True,103.466,105.466,105.466,110.466,2,True,False,True,False,False,True,True,True,False,0.01688,1.73347,1.15413,0.181321,2.1187,0.207832,2.24601e-09,0.8,9.480135,4.970957570000002,0.270184042,0.1213324774000002,0.0814340164,0.0025,105.011,before_condition,-0.4549999999999983,2.503049634999998,8.0,-2.287773,22.200600000020195,strong,3.689069260447944,False,105.54,-2.202343,True,False,return,episode_candidates_v0_6.csv,105.31,0.1559999999999917,middle_section,design_regular_road,roll_rate;roll_rate;ay;ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,True,False,False,21.391164333333332
V03_lxy_2025_09_28_18_19_35_0018,extreme_condition_episodes_v0_3_all_raw,lxy,2025_09_28_18_19_35,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\lxy\Entity_Recording_2025_09_28_18_19_35_vehicle.csv,lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,36385766,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,217613,544.031,0.0,544.031,400.0000000003638,21,0,18,468.496,475.095,471.52,6.599000000000046,11.307290110894115,6.763479479244684,extreme,低附着,True,466.496,468.496,468.496,473.496,4,True,True,True,True,False,True,True,True,False,0.0176850000000001,1.743275,11.03455,1.2411,1.26877,0.1836055,2.71115e-09,0.8,112.549,4.741963956250001,0.202286301875,0.1125908021875,0.06900119725,0.0025,468.381,near_sync,-0.1150000000000091,1.9594972693,8.0,-1.393993,15.708000000014286,medium,2.6749033899631214,False,469.265,-2.020566,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,481.97,-13.474000000000046,differentmu_road,design_high_risk_surface,roll_rate;roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,True,False,False,21.28056208333333
V03_zxy_2025_09_28_16_35_30_0007,extreme_condition_episodes_v0_3_all_raw,zxy,2025_09_28_16_35_30,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zxy\Entity_Recording_2025_09_28_16_35_30_vehicle.csv,zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,53018895,fbadaf81b7484d5836511d5b3b2e8e723d4636d2393d37441b44e5c477f8c1b6,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,159738,798.685,0.0,798.685,200.0000000001819,16,0,7,211.575,214.975,212.255,3.4000000000000057,5.85920321712843,3.85746701833736,strong,横滚/姿态,True,209.575,211.575,211.575,216.575,2,True,False,True,False,False,False,True,True,False,0.0,,0.494029,0.0472628,1.85195,0.438947,,,,2.88852065,0.1517942325000001,0.09473590325,0.072778778,0.0025,214.04,after_condition,2.4650000000000034,1.0,8.0,1.049296,1.710500000001559,weak,1.263108500000195,False,216.575,2.50035,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,211.435,0.1399999999999863,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,RISK_POOL_BODY_STRONG,车身姿态/横向动态强，但窗口或坐标连续性有风险，需要人工复核后决定是否抢救,0,True,True,False,True,False,21.254873966666665
