split,sample_id,label_diag__broad_oracle_model,selected_model,policy_name,selector_confidence,oracle_short,selected_short
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.3015125373650639,branch1,branch1
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.24981965138120904,branch0,branch0
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.27298955089006566,keypoint,rbf
train,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.28780694094169496,rbf,branch2
train,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2726970244699144,rbf,branch2
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.24560167715313816,rbf,branch2
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.2396905057347559,rbf,branch0
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.2658887436674073,branch0,branch0
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2343942368379029,rbf,rbf
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.28784527373157015,branch2,branch2
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2516039201549614,rbf,branch2
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.24908180911214203,rbf,branch2
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2900864294664175,rbf,branch2
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.3181780609773477,rbf,branch2
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2850706241311864,branch2,branch2
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2719532092012423,rbf,branch2
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.2548009372165425,rbf,branch1
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.25474750002095836,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2983803794599539,branch2,branch2
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2705414542573875,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000547665__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.34886572411780525,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2509200719038587,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.30168643911046633,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.27718414190781004,branch2,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.3012295847552361,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000069905__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.23825674319269774,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000228515__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.26598426276913123,rbf,branch2
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000445490__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.24682382179497125,branch1,branch1
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000526105__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.2509960123190986,rbf,branch1
train,vehicle_instability_allraw__jy__2025_09_26_17_51_46__000542335__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.3168967314020134,rbf,rbf
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2184964892448637,branch0,branch2
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.23549478029290402,rbf,branch2
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.24528354962613175,rbf,branch0
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000135315__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2902364846919249,rbf,branch2
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000215535__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.2592803663867286,branch1,branch1
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.25983226642362295,rbf,rbf
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.26185318068106206,rbf,branch1
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.2585449812900014,rbf,branch0
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000357070__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.29026061314272716,branch0,branch0
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.27114543532189295,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.26582764379217544,rbf,branch0
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2594851047357377,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.24713566661339645,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000084330__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2428758074897229,branch2,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2922524215107029,rbf,branch2
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000250730__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.23296929073493772,rbf,branch0
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000129055__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2623278488313656,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000175350__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.23892316658655105,rbf,branch2
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000290870__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.38284225975123026,branch1,branch1
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.2819027918081127,rbf,branch1
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.29719127897137465,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2970229843423494,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.35098600820112774,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.22855552800904552,rbf,branch2
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.23106595423941986,rbf,branch2
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.24175365952306174,rbf,branch0
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.26099090853828716,branch2,branch2
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.2647861816333208,branch1,branch1
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.29049356045957386,rbf,branch2
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,rf_depth3_balanced,0.27020061104038456,rbf,branch0
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.25691115749975413,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.3176635865863546,branch1,branch1
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2702096677326184,rbf,branch2
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.29838047122757555,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.2665234301754037,rbf,branch2
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.24785400988086717,branch1,branch2
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch1_no_subject,rf_depth3_balanced,0.29421913636062585,branch2,branch1
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.24787149820940907,branch1,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2503450280567367,branch0,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,keypoint_residual_vehicle_transformer_no_subject,rf_depth3_balanced,0.23779598224345141,branch0,keypoint
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2937246899208135,keypoint,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000301130__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.23864734226661832,branch0,branch2
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.26340311853611365,keypoint,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000633830__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,rf_depth3_balanced,0.2587610920796275,rbf,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.24014473086500654,branch1,branch2
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,rf_depth3_balanced,0.26162961785750977,rbf,branch2
