s,x,y,curvature,z
1163.7854214179135,1162.155838050949,9.366910564108146,3.871523557183282e-05,-0.142634
1169.489638682408,1167.8521011455998,9.372111722099838,5.237652799823467e-05,-0.142634
1175.1921470529437,1173.548364240251,9.37731288009153,2.596849434047453e-05,-0.142634
1180.8949264182054,1179.2446273349024,9.382514038083224,1.7101887393510912e-06,-0.142634
1186.5979149521197,1184.9408904295535,9.387715196074916,6.625733445031936e-06,-0.142634
1192.301083758027,1190.637153524205,9.39291635406661,1.3798114838393283e-05,-0.142634
1198.0037535726644,1196.3334166188558,9.398117512058302,3.767873800711132e-06,-0.142634
1203.706400625862,1202.0296797135072,9.403318670049996,-1.4691003849134657e-05,-0.142634
1209.4093282569715,1207.7259428081584,9.408519828041689,-2.389623600145809e-05,-0.142634
1215.1127571964666,1213.4222059028095,9.41372098603338,-3.863843786602099e-05,-0.142634
1220.8164815164437,1219.1184689974607,9.418922144025077,-4.914397966718394e-05,-0.142634
1226.521701843623,1224.814732092112,9.424123302016769,-2.8422137400023688e-05,-0.142634
1232.2269162763982,1230.510995186763,9.42932446000846,-9.786914537677917e-06,-0.142634
1237.932107965547,1236.2072582814142,9.434525618000151,-9.01911502614348e-06,-0.142634
1243.6373200097626,1241.903521376065,9.439726775991844,-9.093151413114708e-06,-0.142634
1249.3426913047615,1247.599784470717,9.44492793398354,-9.293209114992602e-06,-0.142634
1255.0484018424904,1253.296047565368,9.450129091975231,-9.672837837992649e-06,-0.142634
1260.7546251679223,1258.9923106600193,9.455330249966924,-1.629741855166439e-05,-0.142634
1266.461613824709,1264.6885737546704,9.460531407958618,-4.532676877918654e-05,-0.142634
1272.1698141827617,1270.3848368493216,9.46573256595031,-5.907764393895013e-05,-0.142634
1277.8806509872734,1276.0810999439727,9.470933723942004,-2.1983954969061947e-05,-0.142634
1283.5914582385644,1281.777363038624,9.476134881933696,8.420701441324206e-06,-0.142634
1289.30211493733,1287.473626133275,9.481336039925388,5.623065586431676e-06,-0.142634
1295.012542339024,1293.1698892279264,9.486537197917082,-5.687307231290839e-06,-0.142634
