sample_id,event_uid,subject,session_stamp,split,anchor_time_rel_s,curvature_anchor,input_valid_ratio,median_speed_kmh_window,event_type,event_level,road_type_anchor,old_v400_road_type_mode,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,top1_branch,best_branch_oracle,top1_matches_best,top1_prob,prob_margin,branch_spread_mean,branch_spread_peak,branch0_prob,branch1_prob,branch2_prob,prob_entropy,rbf_sample_rmse,rbf_wrong_side,rbf_large_response_recalled,rbf_severe_amp_under,rbf_peak_amp_abs_error,rbf_peak_time_abs_error_s,rbf_onset_delay_abs_error_s,rbf_tail_abs_error,rbf_tail_drift_risk,rbf_zero_crossing_mismatch,rbf_reversal_count_exact,rbf_pred_peak_abs,rbf_pred_reversal_count,rbf_pred_multi_segment,rbf_gt_peak_abs,rbf_is_large_response,rbf_is_difficult_peak_top20,top1_sample_rmse,top1_wrong_side,top1_large_response_recalled,top1_severe_amp_under,top1_peak_amp_abs_error,top1_peak_time_abs_error_s,top1_onset_delay_abs_error_s,top1_tail_abs_error,top1_tail_drift_risk,top1_zero_crossing_mismatch,top1_reversal_count_exact,top1_pred_peak_abs,top1_pred_reversal_count,top1_pred_multi_segment,top1_gt_peak_abs,top1_is_large_response,top1_is_difficult_peak_top20,branch0_sample_rmse,branch0_wrong_side,branch0_large_response_recalled,branch0_severe_amp_under,branch0_peak_amp_abs_error,branch0_peak_time_abs_error_s,branch0_onset_delay_abs_error_s,branch0_tail_abs_error,branch0_tail_drift_risk,branch0_zero_crossing_mismatch,branch0_reversal_count_exact,branch0_pred_peak_abs,branch0_pred_reversal_count,branch0_pred_multi_segment,branch0_gt_peak_abs,branch0_is_large_response,branch0_is_difficult_peak_top20,branch1_sample_rmse,branch1_wrong_side,branch1_large_response_recalled,branch1_severe_amp_under,branch1_peak_amp_abs_error,branch1_peak_time_abs_error_s,branch1_onset_delay_abs_error_s,branch1_tail_abs_error,branch1_tail_drift_risk,branch1_zero_crossing_mismatch,branch1_reversal_count_exact,branch1_pred_peak_abs,branch1_pred_reversal_count,branch1_pred_multi_segment,branch1_gt_peak_abs,branch1_is_large_response,branch1_is_difficult_peak_top20,branch2_sample_rmse,branch2_wrong_side,branch2_large_response_recalled,branch2_severe_amp_under,branch2_peak_amp_abs_error,branch2_peak_time_abs_error_s,branch2_onset_delay_abs_error_s,branch2_tail_abs_error,branch2_tail_drift_risk,branch2_zero_crossing_mismatch,branch2_reversal_count_exact,branch2_pred_peak_abs,branch2_pred_reversal_count,branch2_pred_multi_segment,branch2_gt_peak_abs,branch2_is_large_response,branch2_is_difficult_peak_top20,best_candidate_oracle,top1_worse_than_rbf,top1_minus_rbf_rmse,best_of_rbf_topk_rmse,best_of_rbf_topk_gain_over_rbf
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490,gzj,2025_09_27_12_28_14,train,104.49,0.0,1.0,126.1754,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,2,0,0,0.3805475,0.017889798,0.26122877,0.4368398,0.3626659,0.2567888,0.3805453,1.0846109,0.3012087643146515,0,0,0,0.25048279762268066,0.059999942779541016,0.0299999862909317,0.08251205831766129,0,0,0,1.30094313621521,60,1,1.5514259338378906,0,0,0.6116273403167725,0,0,0,0.3849855661392212,0.0549999475479126,0.7000000029802322,0.4470928907394409,0,0,0,1.1664403676986694,2,1,1.5514259338378906,0,0,0.4282253086566925,0,0,0,0.201613187789917,0.125,0.20000000298023224,0.16572049260139465,0,0,0,1.7530391216278076,2,1,1.5514259338378906,0,0,0.4604802429676056,0,0,0,0.5290167331695557,0.22499990463256836,0.04499998688697815,0.3864136040210724,0,0,0,2.0804426670074463,2,1,1.5514259338378906,0,0,0.6116273403167725,0,0,0,0.3849855661392212,0.0549999475479126,0.7000000029802322,0.4470928907394409,0,0,0,1.1664403676986694,2,1,1.5514259338378906,0,0,rbf,1,0.31041857600212097,0.3012087643146515,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075,gzj,2025_09_27_12_28_14,train,184.075,-0.0,1.0,120.245,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,1,0,0.3855132,0.029039472,0.22296026,0.37693045,0.38551757,0.25801408,0.35646832,1.0847061,0.3706357777118683,0,0,0,0.1579148769378662,0.7049999833106995,0.25999999046325684,0.048376064747571945,0,0,0,0.6477290391921997,139,1,0.8056439161300659,0,0,0.3736928701400757,0,0,0,0.2881842851638794,0.60999995470047,0.025000005960464478,0.1516399122774601,0,0,0,0.5174596309661865,2,1,0.8056439161300659,0,0,0.3736928701400757,0,0,0,0.2881842851638794,0.60999995470047,0.025000005960464478,0.1516399122774601,0,0,0,0.5174596309661865,2,1,0.8056439161300659,0,0,0.21123994886875153,0,0,0,0.2722132205963135,0.2550000548362732,0.18500003218650818,0.18337465450167656,0,0,0,0.5334306955337524,1,0,0.8056439161300659,0,0,0.5877707004547119,0,0,0,0.133919358253479,0.7900000214576721,0.1550000011920929,0.3276759572327137,0,0,0,0.9395632743835449,2,1,0.8056439161300659,0,0,branch1,1,0.0030570924282073975,0.21123994886875153,0.15939582884311676
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480,gzj,2025_09_27_12_28_14,train,198.48,0.0,1.0,124.3966,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,2,0,0,0.37331635,0.0040812194,0.25246152,0.4552158,0.36924022,0.25744838,0.37331137,1.0850575,0.4725358784198761,0,0,0,0.5113106369972229,1.1100000143051147,0.14499998092651367,0.13009948283433914,0,0,0,0.9113113284111023,94,1,1.4226219654083252,0,0,0.6138746738433838,0,0,0,0.15942108631134033,0.7899999618530273,0.320000022649765,0.33059243857860565,0,0,0,1.2632008790969849,2,1,1.4226219654083252,0,0,0.5319640040397644,0,0,0,0.6638277173042297,0.9399999380111694,0.36500000953674316,0.0911240428686142,0,0,0,0.7587942481040955,2,1,1.4226219654083252,0,0,0.6674723029136658,0,0,1,0.860440194606781,1.2450000047683716,0.12999999523162842,0.2734251394867897,0,0,0,0.5621817708015442,1,0,1.4226219654083252,0,0,0.6138746738433838,0,0,0,0.15942108631134033,0.7899999618530273,0.320000022649765,0.33059243857860565,0,0,0,1.2632008790969849,2,1,1.4226219654083252,0,0,rbf,1,0.1413387954235077,0.4725358784198761,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055,gzj,2025_09_27_12_28_14,train,308.055,0.0,1.0,108.976,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section4,design_regular_road,low,2,2,1,0.38591033,0.0273543,0.24099444,0.42910972,0.35856137,0.25553417,0.3859045,1.083856,0.35855603218078613,0,0,0,0.1999661922454834,0.21500003337860107,0.6600000113248825,0.11525155417621136,0,0,0,0.9823198318481445,97,1,1.182286024093628,0,0,0.3265487551689148,0,0,0,0.33032870292663574,0.21500003337860107,0.20499999821186066,0.3791167810559273,0,0,0,1.5126147270202637,2,1,1.182286024093628,0,0,0.3452325761318207,0,0,0,0.1296684741973877,0.10500001907348633,0.8799999803304672,0.09672335535287857,0,0,0,1.0526175498962402,2,1,1.182286024093628,0,0,0.5524106621742249,0,0,0,0.3429030776023865,0.10000002384185791,0.6600000113248825,0.25496339052915573,0,0,0,0.8393829464912415,1,0,1.182286024093628,0,0,0.3265487551689148,0,0,0,0.33032870292663574,0.21500003337860107,0.20499999821186066,0.3791167810559273,0,0,0,1.5126147270202637,2,1,1.182286024093628,0,0,branch2,0,-0.03200727701187134,0.3265487551689148,0.03200727701187134
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425,gzj,2025_09_27_12_28_14,train,331.425,0.0,1.0,121.1308,instability_ay_roll,medium_active,straight,straight,secondary,middle_section,section4,design_regular_road,low,0,1,0,0.37342718,0.0052908957,0.20275056,0.32864273,0.3734329,0.25843674,0.36813036,1.0854089,0.5689504742622375,1,0,0,0.07020503282546997,0.8949999809265137,0.03500000014901161,0.2474173605442047,0,0,0,0.8449565768241882,89,1,0.7747515439987183,0,0,0.5013712644577026,1,0,1,0.39528757333755493,0.8499999046325684,0.39499999210238457,0.3476102352142334,0,0,0,0.37946397066116333,2,1,0.7747515439987183,0,0,0.5013712644577026,1,0,1,0.39528757333755493,0.8499999046325684,0.39499999210238457,0.3476102352142334,0,0,0,0.37946397066116333,2,1,0.7747515439987183,0,0,0.2973403036594391,1,0,0,0.320980429649353,1.2300000190734863,0.5600000135600567,0.029431194067001343,0,0,0,0.45377111434936523,1,0,0.7747515439987183,0,0,0.6744964122772217,1,0,0,0.013143181800842285,0.6699999570846558,0.2149999849498272,0.5057940185070038,1,0,0,0.761608362197876,2,1,0.7747515439987183,0,0,branch1,0,-0.06757920980453491,0.2973403036594391,0.27161017060279846
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825,gzj,2025_09_27_12_28_14,train,362.825,-0.0,1.0,108.004,instability_ay_roll,strong_active,straight,straight,secondary,curve2,curve2,design_curve_context,low,0,2,0,0.36467096,0.0051840544,0.2311737,0.4215287,0.36467838,0.27583894,0.35948265,1.0909119,0.255219042301178,0,0,0,0.40632742643356323,0.2250000238418579,0.015000000596046448,0.1530081331729889,0,0,0,0.5026395916938782,121,1,0.9089670181274414,0,0,0.5053279399871826,0,0,0,0.07825928926467896,0.4249999523162842,0.06000000238418579,0.3168890029191971,0,0,0,0.8307077288627625,2,1,0.9089670181274414,0,0,0.5053279399871826,0,0,0,0.07825928926467896,0.4249999523162842,0.06000000238418579,0.3168890029191971,0,0,0,0.8307077288627625,2,1,0.9089670181274414,0,0,0.7778521180152893,0,0,0,0.30045974254608154,0.559999942779541,0.015000000596046448,0.01243235170841217,0,0,0,1.209426760673523,2,1,0.9089670181274414,0,0,0.3416852355003357,1,0,0,0.23822206258773804,1.75,0.11499999463558197,0.44402696192264557,0,0,0,0.6707449555397034,2,1,0.9089670181274414,0,0,rbf,1,0.25010889768600464,0.255219042301178,0.0
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605,hzh,2025_09_26_20_50_27,test,34.605,-0.0,1.0,115.628,instability_ay_roll,weak,straight,straight,primary,middle_section,section1,design_regular_road,high,0,0,1,0.38173634,0.031645954,0.18155,0.32068202,0.38173908,0.26817492,0.35008594,1.0880128,0.3666880428791046,0,0,0,0.2459719181060791,0.26999998092651367,0.020000003278255463,0.21005913242697716,0,0,0,0.8177416920661926,164,1,0.5717697739601135,0,0,0.17980486154556274,0,0,0,0.21934175491333008,0.15999996662139893,0.8999999761581421,0.03339129686355591,0,0,0,0.7911115288734436,1,0,0.5717697739601135,0,0,0.17980486154556274,0,0,0,0.21934175491333008,0.15999996662139893,0.8999999761581421,0.03339129686355591,0,0,0,0.7911115288734436,1,0,0.5717697739601135,0,0,0.30360889434814453,0,0,0,0.11490106582641602,0.07500004768371582,0.4399999976158142,0.25625570118427277,0,0,0,0.6866708397865295,1,0,0.5717697739601135,0,0,0.3254689872264862,0,0,0,0.6402148604393005,0.24500000476837158,0.28999999165534973,0.20294365286827087,0,0,0,1.211984634399414,1,0,0.5717697739601135,0,0,branch0,0,-0.18688318133354187,0.17980486154556274,0.18688318133354187
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695,hzh,2025_09_26_20_50_27,test,128.695,0.0,1.0,116.25,instability_ay_roll,strong_active,straight,straight,primary,curve1,curve1,design_curve_context,high,0,1,0,0.4092612,0.056910306,0.2643615,0.43637604,0.40926155,0.23839165,0.35234684,1.074997,0.32304978370666504,0,0,0,0.348915696144104,0.11500000953674316,0.05499999225139618,0.23519200086593628,0,0,0,1.6046836376190186,54,1,1.2557679414749146,0,0,0.8181661367416382,0,0,0,1.0664669275283813,0.2250000238418579,0.5,0.028290748596191406,0,0,0,2.322234869003296,1,0,1.2557679414749146,0,0,0.8181661367416382,0,0,0,1.0664669275283813,0.2250000238418579,0.5,0.028290748596191406,0,0,0,2.322234869003296,1,0,1.2557679414749146,0,0,0.7327504754066467,0,0,0,0.752242922782898,0.2999999523162842,0.4350000023841858,0.4103636294603348,0,0,0,2.0080108642578125,1,0,1.2557679414749146,0,0,1.1643623113632202,0,0,0,1.5536659955978394,0.1950000524520874,0.4300000071525574,0.5045360028743744,0,0,0,2.809433937072754,1,0,1.2557679414749146,0,0,rbf,1,0.49511635303497314,0.32304978370666504,0.0
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880,hzh,2025_09_26_20_50_27,test,245.88,-0.0,1.0,7.83919,instability_roll_only,instability_medium,design_special_event_segment,none,none,fix_road,fix_road,design_special_event_segment,low,1,0,0,0.44738612,0.09526238,0.14882141,0.27822173,0.35213003,0.44737473,0.2004953,1.049576,0.17232157289981842,1,0,0,0.06378982961177826,0.2250000238418579,0.4000000059604645,0.14424192067235708,1,1,0,0.09451021254062653,1,0,0.15830004215240479,0,0,0.18097281455993652,1,0,0,0.03158359229564667,0.3700000047683716,0.21000000834465027,0.20441143587231636,1,1,1,0.12671644985675812,0,0,0.15830004215240479,0,0,0.11728638410568237,0,0,0,0.13271400332450867,0.41499996185302734,0.25,0.026332437992095947,0,1,1,0.29101404547691345,0,0,0.15830004215240479,0,0,0.18097281455993652,1,0,0,0.03158359229564667,0.3700000047683716,0.21000000834465027,0.20441143587231636,1,1,1,0.12671644985675812,0,0,0.15830004215240479,0,0,0.30361291766166687,0,0,0,0.5368372797966003,0.434999942779541,0.26999999582767487,0.2279716432094574,1,1,0,0.6951373219490051,1,0,0.15830004215240479,0,0,branch0,1,0.008651241660118103,0.11728638410568237,0.05503518879413605
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250,hzh,2025_09_26_20_50_27,test,681.25,0.0,1.0,125.862,instability_ay_roll,medium_active,straight,straight,primary,differentmu_road,mu1,design_high_risk_surface,very_low,0,2,0,0.37379593,0.024496764,0.1026703,0.1924908,0.37380016,0.27689928,0.3493006,1.090801,0.6568683981895447,1,0,1,0.5673658847808838,0.23500001430511475,0.8249999731779099,0.060832567512989044,0,0,0,0.40251410007476807,225,1,0.9698799848556519,0,0,0.599815309047699,0,0,1,0.6306390464305878,0.5149999856948853,0.6099999994039536,0.00036610662937164307,0,0,0,0.3392409384250641,1,0,0.9698799848556519,0,0,0.599815309047699,0,0,1,0.6306390464305878,0.5149999856948853,0.6099999994039536,0.00036610662937164307,0,0,0,0.3392409384250641,1,0,0.9698799848556519,0,0,0.7235567569732666,0,0,0,0.469493567943573,0.9200000762939453,1.1000000089406967,0.12803061492741108,0,0,0,0.5003864169120789,2,1,0.9698799848556519,0,0,0.4905284345149994,0,0,1,0.6609514355659485,0.11500000953674316,0.5099999755620956,0.14947624504566193,0,0,0,0.30892854928970337,1,0,0.9698799848556519,0,0,branch2,0,-0.0570530891418457,0.4905284345149994,0.1663399636745453
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260,hzh,2025_09_26_21_03_19,test,202.26,0.0,1.0,106.885401,instability_ay_roll,strong_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,0,2,0,0.38245022,0.020625204,0.22279513,0.3723503,0.38245246,0.25572583,0.3618217,1.0841442,0.35762912034988403,0,0,0,0.20584726333618164,0.23500001430511475,0.08999999612569809,0.17775197885930538,0,0,0,1.3083722591400146,80,1,1.102524995803833,0,0,0.5513114333152771,0,0,0,0.4347754120826721,0.28999996185302734,1.0050000324845314,0.16861430555582047,0,0,1,0.6677495837211609,2,1,1.102524995803833,0,0,0.5513114333152771,0,0,0,0.4347754120826721,0.28999996185302734,1.0050000324845314,0.16861430555582047,0,0,1,0.6677495837211609,2,1,1.102524995803833,0,0,0.8442560434341431,0,0,0,0.46323472261428833,0.5700000524520874,0.6350000277161598,0.5106558948755264,0,0,0,0.6392902731895447,1,0,1.102524995803833,0,0,0.31531044840812683,0,0,0,0.03598809242248535,0.14499998092651367,0.23499999195337296,0.05216236412525177,0,0,1,1.0665369033813477,2,1,1.102524995803833,0,0,branch2,1,0.19368231296539307,0.31531044840812683,0.0423186719417572
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890,hzh,2025_09_26_21_03_19,test,221.89,-0.0,1.0,115.2298,instability_ay_roll,extreme_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,1,0,0.3449312,0.0055505633,0.23372504,0.43557686,0.34493548,0.33936998,0.31569454,1.0978832,0.6606977581977844,0,1,0,0.3838350772857666,0.24500000476837158,0.004999995231628418,0.3114977888762951,0,0,0,1.294647216796875,105,1,1.6784822940826416,1,0,0.8887450695037842,0,1,0,0.564439058303833,0.060000061988830566,0.4750000089406967,0.40147479623556137,0,0,1,1.1140432357788086,2,1,1.6784822940826416,1,0,0.8887450695037842,0,1,0,0.564439058303833,0.060000061988830566,0.4750000089406967,0.40147479623556137,0,0,1,1.1140432357788086,2,1,1.6784822940826416,1,0,0.6342448592185974,0,1,0,0.14357101917266846,0.08000004291534424,0.7649999707937241,0.10525541007518768,0,0,1,1.5349112749099731,2,1,1.6784822940826416,1,0,1.1464757919311523,0,0,1,0.9276349544525146,0.7350000143051147,0.38499997556209564,0.5764374285936356,0,0,0,0.750847339630127,1,0,1.6784822940826416,1,0,branch1,1,0.22804731130599976,0.6342448592185974,0.02645289897918701
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200,hzh,2025_09_26_21_03_19,test,326.2,0.0,1.0,107.6412,instability_ay_roll,strong_active,straight,straight,primary,curve2,curve2,design_curve_context,very_low,0,0,1,0.3688385,0.03488931,0.24334255,0.38746566,0.36884382,0.29720712,0.33394897,1.0947516,0.6575250029563904,1,0,1,0.7389094233512878,1.0,0.08500000089406967,0.15083633363246918,0,0,0,0.5681696534156799,183,1,1.3070790767669678,0,0,0.4022406041622162,0,0,0,0.4103010296821594,0.19499993324279785,0.19499998539686203,0.4696378707885742,0,0,1,0.8967780470848083,2,1,1.3070790767669678,0,0,0.4022406041622162,0,0,0,0.4103010296821594,0.19499993324279785,0.19499998539686203,0.4696378707885742,0,0,1,0.8967780470848083,2,1,1.3070790767669678,0,0,0.4603962302207947,0,0,0,0.08567619323730469,0.36000001430511475,0.08999999612569809,0.01243966817855835,0,0,1,1.221402883529663,2,1,1.3070790767669678,0,0,0.6049764752388,1,0,1,0.8414241671562195,1.3949999809265137,1.0250000283122063,0.6592121124267578,1,0,1,0.4656549096107483,2,1,1.3070790767669678,0,0,branch0,0,-0.2552843987941742,0.4022406041622162,0.2552843987941742
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660,hzh,2025_09_26_21_03_19,test,504.66,-0.0,1.0,97.14346,instability_ay_roll,medium_active,straight,straight,secondary,differentmu_road,mu1,design_high_risk_surface,low,2,0,0,0.41143984,0.048156857,0.20762922,0.37159425,0.36328983,0.22527523,0.41143495,1.0690054,0.3777364194393158,0,0,0,0.43219250440597534,0.4500000476837158,0.2199999839067459,0.11000804975628853,0,0,0,1.2289354801177979,124,1,0.7967429757118225,0,0,0.6869714260101318,1,0,0,0.14129209518432617,1.0149999856948853,0.2849999889731407,0.8460560441017151,1,0,0,0.9380350708961487,2,1,0.7967429757118225,0,0,0.5815719366073608,0,0,0,0.009578585624694824,0.26999998092651367,0.28999998420476913,0.6324900388717651,1,0,0,0.8063215613365173,2,1,0.7967429757118225,0,0,0.6042872667312622,0,0,0,0.32157379388809204,0.16499996185302734,0.29999998211860657,0.17323940992355347,0,0,0,1.1183167695999146,2,1,0.7967429757118225,0,0,0.6869714260101318,1,0,0,0.14129209518432617,1.0149999856948853,0.2849999889731407,0.8460560441017151,1,0,0,0.9380350708961487,2,1,0.7967429757118225,0,0,rbf,1,0.30923500657081604,0.3777364194393158,0.0
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230,hzh,2025_09_26_21_17_02,train,110.23,0.0,1.0,97.7837,instability_ay_roll,medium_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,2,2,1,0.38386428,0.023233145,0.2140209,0.3779017,0.36063477,0.25550562,0.3838596,1.0839851,0.19699309766292572,0,0,0,0.08758533000946045,0.46000003814697266,0.0,0.08678101748228073,0,0,0,1.464827299118042,28,1,1.3772419691085815,0,0,0.2552887797355652,0,0,0,0.2995871305465698,0.45500004291534424,0.05500000715255737,0.32948167622089386,0,0,1,1.6768290996551514,2,1,1.3772419691085815,0,0,0.3496335744857788,0,0,0,0.13797235488891602,0.5200001001358032,0.125,0.015571728348731995,0,0,1,1.2392696142196655,2,1,1.3772419691085815,0,0,0.567112922668457,0,0,0,0.3366154432296753,0.6600000858306885,0.019999980926513672,0.27968524396419525,0,0,0,1.0406265258789062,1,0,1.3772419691085815,0,0,0.2552887797355652,0,0,0,0.2995871305465698,0.45500004291534424,0.05500000715255737,0.32948167622089386,0,0,1,1.6768290996551514,2,1,1.3772419691085815,0,0,rbf,1,0.058295682072639465,0.19699309766292572,0.0
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495,hzh,2025_09_26_21_17_02,train,422.495,0.0,1.0,101.525,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,2,2,1,0.3916318,0.037007153,0.23341297,0.41360897,0.3546291,0.25374484,0.3916261,1.0827591,0.24772509932518005,0,0,0,0.08723783493041992,0.4599999189376831,0.08499997854232788,0.3843000680208206,0,0,0,1.4395776987075806,41,1,1.5268155336380005,0,0,0.30491259694099426,0,0,0,0.25007128715515137,0.3949998617172241,0.12000000476837158,0.9044093191623688,1,0,1,1.7768868207931519,2,1,1.5268155336380005,0,0,0.3671617805957794,0,0,0,0.18186330795288086,0.4849998950958252,0.16500002145767212,0.5828288197517395,0,0,1,1.3449522256851196,2,1,1.5268155336380005,0,0,0.576592206954956,0,0,0,0.38531577587127686,0.6449998617172241,0.014999985694885254,0.22527457028627396,0,0,0,1.1414997577667236,1,0,1.5268155336380005,0,0,0.30491259694099426,0,0,0,0.25007128715515137,0.3949998617172241,0.12000000476837158,0.9044093191623688,1,0,1,1.7768868207931519,2,1,1.5268155336380005,0,0,rbf,1,0.05718749761581421,0.24772509932518005,0.0
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775,hzh,2025_09_27_19_22_27,train,54.775,0.0,1.0,135.7282,instability_ay_roll,extreme_active,straight,straight,secondary,longstraight,longstraight,design_regular_road,high,1,1,1,0.3517996,0.0020765364,0.2196704,0.3782497,0.34973463,0.35178202,0.29848337,1.0958251,0.2498362809419632,0,1,0,0.20610260963439941,0.32000017166137695,0.6850000619888306,0.06205083429813385,0,0,0,1.5795483589172363,26,1,1.7856509685516357,1,1,0.38733503222465515,0,1,0,0.00956273078918457,0.40000009536743164,0.2300000786781311,0.6460872888565063,0,0,1,1.7952136993408203,2,1,1.7856509685516357,1,1,0.4385465383529663,0,1,0,0.3268948793411255,0.5100001096725464,0.440000057220459,0.24396435916423798,0,0,1,1.4587560892105103,2,1,1.7856509685516357,1,1,0.38733503222465515,0,1,0,0.00956273078918457,0.40000009536743164,0.2300000786781311,0.6460872888565063,0,0,1,1.7952136993408203,2,1,1.7856509685516357,1,1,0.5904924869537354,0,1,0,0.8165615200996399,0.6650000810623169,0.5550000667572021,0.020786315202713013,0,0,1,0.9690894484519958,2,1,1.7856509685516357,1,1,rbf,1,0.13749875128269196,0.2498362809419632,0.0
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515,hzh,2025_09_27_19_22_27,train,193.515,0.0,1.0,102.1156,instability_ay_roll,strong_active,straight,straight,primary,middle_section,section3,design_regular_road,low,0,0,1,0.3644693,0.043286026,0.2059918,0.36052367,0.36447346,0.31433985,0.32118675,1.0964253,0.08940010517835617,0,0,0,0.06102550029754639,0.039999961853027344,0.015000000596046448,0.1444207802414894,0,0,0,1.3558855056762695,62,1,1.2948600053787231,0,0,0.2233303189277649,0,0,0,0.19968724250793457,0.14499998092651367,0.5349999964237213,0.41953739523887634,0,0,1,1.4945472478866577,2,1,1.2948600053787231,0,0,0.2233303189277649,0,0,0,0.19968724250793457,0.14499998092651367,0.5349999964237213,0.41953739523887634,0,0,1,1.4945472478866577,2,1,1.2948600053787231,0,0,0.3991680145263672,0,0,0,0.5019725561141968,0.25,0.0949999988079071,0.08916126191616058,0,0,1,1.79683256149292,2,1,1.2948600053787231,0,0,0.2813020646572113,0,0,0,0.27817046642303467,0.019999980926513672,0.429999977350235,0.5680080652236938,0,0,1,1.0166895389556885,2,1,1.2948600053787231,0,0,rbf,1,0.13393021374940872,0.08940010517835617,0.0
