sample_id,event_uid,subject,session_stamp,anchor_time_rel_s,curvature_anchor,event_type,event_level,road_type_anchor,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,split,top1_branch,top1_prob,prob_margin,prob_entropy,topk_branch_spread_mean,topk_branch_spread_peak,branch_peak_abs_spread,rbf_kernel_ridge_context_no_subject__pred_peak_abs,rbf_kernel_ridge_context_no_subject__pred_peak_sign,rbf_kernel_ridge_context_no_subject__pred_reversal_count,keypoint_residual_vehicle_transformer_no_subject__pred_peak_abs,keypoint_residual_vehicle_transformer_no_subject__pred_peak_sign,keypoint_residual_vehicle_transformer_no_subject__pred_reversal_count,topk_vehicle_transformer_top1_no_subject__pred_peak_abs,topk_vehicle_transformer_top1_no_subject__pred_peak_sign,topk_vehicle_transformer_top1_no_subject__pred_reversal_count,topk_vehicle_transformer_branch0_no_subject__pred_peak_abs,topk_vehicle_transformer_branch0_no_subject__pred_peak_sign,topk_vehicle_transformer_branch0_no_subject__pred_reversal_count,topk_vehicle_transformer_branch1_no_subject__pred_peak_abs,topk_vehicle_transformer_branch1_no_subject__pred_peak_sign,topk_vehicle_transformer_branch1_no_subject__pred_reversal_count,topk_vehicle_transformer_branch2_no_subject__pred_peak_abs,topk_vehicle_transformer_branch2_no_subject__pred_peak_sign,topk_vehicle_transformer_branch2_no_subject__pred_reversal_count,label_diag__rbf_sample_rmse,label_diag__rbf_topk_oracle_model,label_diag__rbf_topk_oracle_rmse,label_diag__rbf_topk_oracle_gain_over_rbf,label_diag__rbf_topk_oracle_uses_non_rbf,label_diag__broad_oracle_model,label_diag__broad_oracle_rmse,label_diag__broad_oracle_gain_over_rbf,label_diag__broad_oracle_uses_non_rbf
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410,zx,2025_09_27_17_45_11,166.41,-0.00729802,instability_ay_roll,weak,curve,curve1,curve1,design_curve_context,low,val,1,0.5872815,0.24113196,0.86017555,0.14011554,0.24728258,0.1771748,2.765525e-08,-1,0,2.1256025,-1,1,1.210758,-1,1,1.1354564,-1,1,1.210758,-1,1,1.0335832,-1,1,0.14939241,rbf_kernel_ridge_context_no_subject,0.14939241,0.0,0,rbf_kernel_ridge_context_no_subject,0.14939241,0.0,0
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010,zx,2025_09_27_17_45_11,242.01,-0.0,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low,val,2,0.39125985,0.0319736,1.0812922,0.21241604,0.38950178,0.61107635,0.8314785,-1,190,0.897882,-1,1,1.0084784,-1,2,0.51798314,-1,1,0.39740208,-1,2,1.0084784,-1,2,0.678246,topk_vehicle_transformer_branch1_no_subject,0.39540496,0.28284106,1,topk_vehicle_transformer_branch1_no_subject,0.39540496,0.28284106,1
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280,zx,2025_09_27_17_45_11,361.28,-0.0,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low,val,2,0.37242177,0.03666374,1.0936967,0.2526504,0.43159938,0.79981023,1.143086,1,63,1.3790582,1,1,0.7775062,1,2,1.2834911,1,2,1.5773164,1,2,0.7775062,1,2,0.7106443,rbf_kernel_ridge_context_no_subject,0.7106443,0.0,0,rbf_kernel_ridge_context_no_subject,0.7106443,0.0,0
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820,zx,2025_09_27_17_45_11,449.82,0.0,instability_ay_roll,extreme_active,straight,middle_section,section6,design_regular_road,very_low,val,0,0.35892585,0.0004943311,1.092666,0.22102803,0.35659048,0.8223978,0.7935684,1,137,1.1593859,1,1,1.0084777,1,2,1.0084777,1,2,1.3766075,1,2,0.5542097,1,1,0.6372591,topk_vehicle_transformer_branch0_no_subject,0.32712123,0.3101379,1,keypoint_residual_vehicle_transformer_no_subject,0.3056211,0.33163804,1
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875,zx,2025_09_27_17_56_42,80.875,0.0,instability_ay_roll,strong_active,straight,longstraight,longstraight,design_regular_road,high,train,2,0.38540173,0.014407545,1.0793552,0.19457334,0.32974583,0.6862241,1.0952629,1,153,1.2390797,1,1,0.62463725,1,2,1.0313398,1,2,1.3108613,1,2,0.62463725,1,2,0.20428672,rbf_kernel_ridge_context_no_subject,0.20428672,0.0,0,rbf_kernel_ridge_context_no_subject,0.20428672,0.0,0
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650,zx,2025_09_27_17_56_42,108.65,-0.0,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high,train,1,0.35770112,0.0051114857,1.0942087,0.18244235,0.33725357,0.6792761,0.8213414,1,98,1.1126373,1,1,1.4836259,1,2,1.1609894,1,2,1.4836259,1,2,0.8043498,1,2,0.22349209,rbf_kernel_ridge_context_no_subject,0.22349209,0.0,0,rbf_kernel_ridge_context_no_subject,0.22349209,0.0,0
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450,zx,2025_09_27_18_00_08,20.45,0.0,instability_ay_roll,strong_active,straight,middle_section,section1,design_regular_road,high,test,2,0.39875093,0.050643712,1.0817248,0.22883645,0.39332587,0.29876113,0.77989566,1,178,0.4624023,1,0,0.9987098,-1,2,0.88691926,-1,2,1.1856804,-1,2,0.9987098,-1,2,0.44629076,topk_vehicle_transformer_branch0_no_subject,0.34838217,0.097908586,1,topk_vehicle_transformer_branch0_no_subject,0.34838217,0.097908586,1
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680,zx,2025_09_27_18_00_08,149.68,-0.00729802,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,low,test,0,0.38024032,0.005728543,1.0801866,0.2599749,0.48961893,0.2896482,0.7603709,-1,231,0.25812873,-1,0,0.38547823,-1,2,0.38547823,-1,2,0.67512643,1,2,0.5499461,-1,0,0.9599703,topk_vehicle_transformer_branch1_no_subject,0.39817646,0.5617938,1,topk_vehicle_transformer_branch1_no_subject,0.39817646,0.5617938,1
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505,zx,2025_09_27_18_00_08,173.505,-0.00729802,instability_ay_roll,strong_active,curve,curve1,curve1,design_curve_context,very_low,test,0,0.41645223,0.112748206,1.0831176,0.24774556,0.48691654,0.49857882,1.0372062,-1,97,0.26159495,-1,0,0.27075228,-1,1,0.27075228,-1,1,0.51792467,1,2,0.7693311,-1,1,1.1559497,topk_vehicle_transformer_branch1_no_subject,0.6041586,0.55179113,1,topk_vehicle_transformer_branch1_no_subject,0.6041586,0.55179113,1
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905,zx,2025_09_27_18_00_08,353.905,-0.00729802,instability_ay_roll,strong_active,curve,curve1,curve1,design_curve_context,very_low,test,0,0.38412634,0.032149225,1.086619,0.23861961,0.47104883,0.55959827,1.006854,-1,145,0.21878196,1,0,0.41460603,-1,0,0.41460603,-1,0,0.5545569,-1,2,0.9742043,-1,1,0.75735724,topk_vehicle_transformer_branch1_no_subject,0.20576635,0.5515909,1,topk_vehicle_transformer_branch1_no_subject,0.20576635,0.5515909,1
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255,zx,2025_09_27_18_07_01,48.255,0.0,instability_ay_roll,strong_active,straight,middle_section,section1,design_regular_road,high,train,0,0.36541492,0.045523673,1.0963099,0.16655643,0.24365322,0.2814029,0.66150916,-1,160,0.7515676,-1,1,0.9271156,-1,1,0.9271156,-1,1,1.043293,-1,1,1.2085185,-1,1,0.25710073,topk_vehicle_transformer_branch1_no_subject,0.2074373,0.049663424,1,topk_vehicle_transformer_branch1_no_subject,0.2074373,0.049663424,1
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310,zx,2025_09_27_18_07_01,71.31,-0.0,instability_ay_roll,extreme_active,straight,longstraight,longstraight,design_regular_road,high,train,2,0.3880494,0.016862601,1.0780339,0.21133481,0.37810573,0.26672688,1.1142813,-1,152,0.93881214,-1,1,0.6436626,-1,1,0.54575956,-1,0,0.3769357,1,2,0.6436626,-1,1,0.45505315,rbf_kernel_ridge_context_no_subject,0.45505315,0.0,0,rbf_kernel_ridge_context_no_subject,0.45505315,0.0,0
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460,zx,2025_09_27_18_07_01,376.46,0.0,instability_ay_roll,instability_extreme,design_curve_context,curve2,curve2,design_curve_context,very_low,train,0,0.45810258,0.15938407,1.0623957,0.11533508,0.22731632,0.2086319,0.015951555,1,0,0.068985276,-1,0,0.08926508,1,0,0.08926508,1,0,0.29789698,1,1,0.29305217,-1,0,0.003350717,rbf_kernel_ridge_context_no_subject,0.003350717,0.0,0,rbf_kernel_ridge_context_no_subject,0.003350717,0.0,0
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705,zx,2025_09_27_18_07_01,584.705,0.0,instability_ay_roll,weak,straight,differentmu_road,mu1,design_high_risk_surface,very_low,train,2,0.34048158,0.005259961,1.0984073,0.15907472,0.29409143,0.64507604,0.37009296,1,82,1.3342515,1,1,0.4130262,1,2,0.7449872,1,2,1.0581023,1,2,0.4130262,1,2,0.10771379,rbf_kernel_ridge_context_no_subject,0.10771379,0.0,0,rbf_kernel_ridge_context_no_subject,0.10771379,0.0,0
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340,zx,2025_09_27_18_17_48,96.34,0.0,instability_ay_roll,extreme_active,straight,middle_section,section2,design_regular_road,high,train,2,0.40909716,0.08121157,1.0825431,0.24858825,0.43254608,0.7907225,1.3936954,1,54,1.3539375,1,1,1.1496803,1,2,1.6628815,1,2,1.9404027,1,2,1.1496803,1,2,0.61605024,topk_vehicle_transformer_branch2_no_subject,0.58981615,0.02623409,1,topk_vehicle_transformer_branch2_no_subject,0.58981615,0.02623409,1
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945,zx,2025_09_27_18_17_48,253.945,0.0,instability_ay_roll,strong_active,straight,middle_section,section4,design_regular_road,low,train,2,0.38007307,0.009454846,1.0818543,0.196358,0.34304476,0.41862953,0.8826092,-1,159,1.0542258,-1,1,0.88909596,-1,2,0.47046643,-1,2,0.47497326,-1,1,0.88909596,-1,2,0.3210606,topk_vehicle_transformer_branch2_no_subject,0.23403868,0.08702192,1,topk_vehicle_transformer_branch2_no_subject,0.23403868,0.08702192,1
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105,zx,2025_09_27_18_17_48,377.105,-0.0,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low,train,0,0.38695654,0.069977194,1.0919397,0.20315202,0.3514466,0.75152427,1.0115595,1,64,1.0392182,1,1,1.358394,1,2,1.358394,1,2,1.6425107,1,2,0.8909864,1,2,0.20735788,rbf_kernel_ridge_context_no_subject,0.20735788,0.0,0,rbf_kernel_ridge_context_no_subject,0.20735788,0.0,0
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965,zx,2025_09_27_18_17_48,468.965,-0.0,instability_ay_roll,weak,straight,differentmu_road,mu1,design_high_risk_surface,very_low,train,0,0.38637337,0.043103546,1.0880896,0.14485052,0.25624153,0.30852735,0.43954518,-1,55,0.7227044,-1,1,0.21293871,1,0,0.21293871,1,0,0.21265817,1,0,0.5211855,-1,2,0.1434397,rbf_kernel_ridge_context_no_subject,0.1434397,0.0,0,rbf_kernel_ridge_context_no_subject,0.1434397,0.0,0
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770,zx,2025_09_27_18_17_48,554.77,0.0,instability_ay_roll,medium_active,curve,differentmu_road,mu1,design_high_risk_surface,very_low,train,0,0.3764477,0.045824945,1.0933719,0.096815236,0.16870648,0.15531445,0.39628145,1,4,0.06393478,-1,0,0.30450365,1,0,0.30450365,1,0,0.4598181,1,1,0.3162202,1,0,0.032116424,rbf_kernel_ridge_context_no_subject,0.032116424,0.0,0,rbf_kernel_ridge_context_no_subject,0.032116424,0.0,0
vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350,zxy,2025_09_28_15_57_38,182.35,-0.00729802,instability_ay_roll,strong_active,curve,curve1,curve1,design_curve_context,high,test,0,0.42205167,0.070017904,1.0676767,0.24802278,0.47732258,0.58218324,0.9966771,-1,138,0.28119943,-1,0,0.58085775,-1,0,0.58085775,-1,0,0.6449145,-1,1,1.163041,-1,1,0.32019404,topk_vehicle_transformer_branch0_no_subject,0.15632743,0.16386661,1,topk_vehicle_transformer_branch0_no_subject,0.15632743,0.16386661,1
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230,zxy,2025_09_28_16_01_55,349.23,-0.00729802,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,very_low,val,0,0.39380756,0.03739369,1.0811733,0.22041667,0.34143916,0.78253996,0.64137805,-1,2,1.3819473,-1,1,1.3778846,-1,1,1.3778846,-1,1,1.0487214,-1,1,1.8312614,-1,1,0.2593437,rbf_kernel_ridge_context_no_subject,0.2593437,0.0,0,rbf_kernel_ridge_context_no_subject,0.2593437,0.0,0
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385,zxy,2025_09_28_16_01_55,377.385,-0.00729802,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,very_low,val,0,0.35113746,0.00012353063,1.0957246,0.26719213,0.47295612,0.42028213,1.3755873,-1,212,0.7732529,-1,1,0.9682139,-1,1,0.9682139,-1,1,1.0856087,-1,1,1.388496,-1,1,1.0621147,topk_vehicle_transformer_branch0_no_subject,0.96667373,0.095440984,1,keypoint_residual_vehicle_transformer_no_subject,0.67812544,0.38398927,1
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925,zxy,2025_09_28_16_12_11,90.925,-0.0,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high,train,0,0.41915148,0.07872188,1.0739772,0.2045121,0.39126682,0.6732656,0.6449519,-1,152,0.43288234,-1,0,0.50878817,-1,2,0.50878817,-1,2,0.33285388,-1,1,1.0061195,-1,2,0.15392447,rbf_kernel_ridge_context_no_subject,0.15392447,0.0,0,rbf_kernel_ridge_context_no_subject,0.15392447,0.0,0
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050,zxy,2025_09_28_16_12_11,283.05,0.0,instability_ay_roll,strong_active,straight,middle_section,section4,design_regular_road,low,train,2,0.3681051,0.015648067,1.0917073,0.23950444,0.34973145,0.42650872,0.6832242,-1,166,0.96122044,-1,1,0.5532293,-1,0,0.5189744,-1,2,0.94548315,-1,1,0.5532293,-1,0,0.14759816,topk_vehicle_transformer_branch0_no_subject,0.14018,0.0074181557,1,topk_vehicle_transformer_branch0_no_subject,0.14018,0.0074181557,1
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335,zxy,2025_09_28_16_12_11,387.335,0.0,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low,train,2,0.3732503,0.0051474273,1.0854858,0.21313806,0.36080676,0.48887497,1.2373945,-1,92,1.1704756,-1,1,1.3204852,-1,2,0.91642666,-1,2,0.83161026,-1,1,1.3204852,-1,2,0.21700203,rbf_kernel_ridge_context_no_subject,0.21700203,0.0,0,keypoint_residual_vehicle_transformer_no_subject,0.20652975,0.010472283,1
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085,zxy,2025_09_28_16_35_30,467.085,0.0,instability_roll_only,strong_active,curve,middle_section,section4,design_regular_road,low,test,1,0.40865916,0.06208694,1.0774462,0.19060951,0.31300426,0.47428548,0.5495772,-1,102,0.8366037,-1,1,1.0818719,-1,1,1.1710564,-1,1,1.0818719,-1,1,1.5561574,-1,1,0.24135831,rbf_kernel_ridge_context_no_subject,0.24135831,0.0,0,rbf_kernel_ridge_context_no_subject,0.24135831,0.0,0
