sample_id,event_uid,subject,session_stamp,split,left_model,right_model,pair_name,trajectory_rmse_distance
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230,zxy,2025_09_28_16_01_55,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.263896644115448
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385,zxy,2025_09_28_16_01_55,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.36725518107414246
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925,zxy,2025_09_28_16_12_11,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.27886277437210083
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050,zxy,2025_09_28_16_12_11,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.6336831450462341
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335,zxy,2025_09_28_16_12_11,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.5648991465568542
vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre3_label3_response_coverage,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085,zxy,2025_09_28_16_35_30,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch1_no_subject,0.0
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840,byx,2025_09_28_17_05_51,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.3711370527744293
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000187815__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000187815,byx,2025_09_28_17_05_51,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.33993446826934814
vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300,byx,2025_09_28_17_05_51,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865,byx,2025_09_28_17_15_52,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145,byx,2025_09_28_17_15_52,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.3775944113731384
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345,byx,2025_09_28_17_15_52,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550,byx,2025_09_28_17_25_18,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.21857498586177826
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150,byx,2025_09_28_17_25_18,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.4283783733844757
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870,byx,2025_09_28_17_25_18,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.3863328695297241
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190,byx,2025_09_28_17_25_18,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.24460336565971375
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915,byx,2025_09_28_17_35_43,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.29592230916023254
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335,byx,2025_09_28_17_35_43,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.32663461565971375
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020,byx,2025_09_28_17_35_43,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.3572588860988617
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825,byx,2025_09_28_17_35_43,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580,byx,2025_09_28_17_46_00,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315,byx,2025_09_28_17_46_00,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.329374760389328
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145,cwh,2025_09_26_19_27_21,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295,cwh,2025_09_26_19_35_47,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.5686203241348267
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095,cwh,2025_09_26_19_35_47,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.20996659994125366
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630,cwh,2025_09_26_19_35_47,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.1297551989555359
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205,cwh,2025_09_26_19_45_40,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.2962707281112671
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100,cwh,2025_09_26_19_45_40,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.35097557306289673
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250,cwh,2025_09_26_19_45_40,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005,cwh,2025_09_26_19_45_40,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.2336743324995041
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130,cwh,2025_09_26_19_56_16,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365,cwh,2025_09_26_19_56_16,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.2936626970767975
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785,cwh,2025_09_26_19_56_16,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.23927998542785645
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180,cwh,2025_09_26_19_56_16,val,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.24362941086292267
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045,cwh,2025_09_26_20_06_19,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730,cwh,2025_09_26_20_06_19,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.24155911803245544
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390,cwh,2025_09_26_20_06_19,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.13597819209098816
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845,gf,2025_09_26_10_18_49,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375,gf,2025_09_26_10_18_49,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.2679367661476135
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260,gf,2025_09_26_10_30_12,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.3376654088497162
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785,gf,2025_09_26_10_30_12,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.292397677898407
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655,gf,2025_09_26_10_40_59,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065,gf,2025_09_26_10_40_59,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.3597687780857086
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870,gf,2025_09_26_10_52_57,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.0
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505,gf,2025_09_26_10_52_57,test,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.21805894374847412
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015,gzj,2025_09_27_11_41_47,train,topk_vehicle_transformer_top1_no_subject,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_top1_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.31458914279937744
