episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,drop_reason
V03_rjy_2025_09_28_20_02_20_0007,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,7,188.715,188.895,188.795,0.1800000000000068,5.034826488089879,4.54471971454579,strong,横滚/姿态,True,186.715,188.715,188.715,193.715,2,True,False,True,False,False,False,False,False,False,0.0,,0.258445,0.0750457,0.383205,0.195256,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,190.985,after_condition,2.2700000000000102,2.15128931,8.0,-2.27450931,2.4790000000022414,weak,1.367152279921315,False,191.97,-2.3773155,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,188.74,-0.0250000000000056,curve1,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0008,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,8,213.215,215.665,213.37,2.4499999999999886,5.1052715196401,2.8278256612309005,strong,横滚/姿态,True,211.215,213.215,213.215,218.215,2,True,False,True,False,False,False,False,False,False,0.0,,0.395766,0.0963815,0.521296,0.157798,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,215.49,after_condition,2.2750000000000057,1.0,8.0,1.2576900000000002,3.752000000003412,weak,1.7266900000004268,False,215.67,1.2231299999999998,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,213.225,-0.0099999999999909,curve1,design_curve_context,roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0009,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,9,340.95,343.18,342.315,2.230000000000018,7.964096872275042,5.065526188583588,extreme,横滚/姿态,True,338.95,340.95,340.95,345.95,4,True,True,True,True,False,False,False,False,False,0.0,,7.62923,0.355249,0.486544,0.107419,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,340.8,near_sync,-0.1499999999999772,1.655751632,8.0,1.632411,26.755900000024333,strong,3.9859033012265215,False,342.535,-2.2392529,True,False,return,episode_candidates_v0_6.csv,338.51,2.4399999999999977,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0010,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,10,358.1,361.69,359.585,3.589999999999975,7.361897779907081,4.091412329312211,extreme,横滚/姿态,True,356.1,358.1,358.1,363.1,3,True,True,True,True,False,False,False,False,False,0.0,,7.01828,0.310633,0.304379,0.0964092,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,359.31,after_condition,1.2099999999999795,1.5112789999999998,8.0,-2.138549,13.492000000012265,medium,3.1015590327810525,False,359.815,-2.111845,True,True,countersteer,episode_candidates_v0_6.csv,355.835,2.265000000000043,fix_road,design_special_event_segment,roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0011,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,11,370.44,371.21,370.595,0.7699999999999818,5.073780968377404,4.462379856701751,strong,横滚/姿态,True,368.44,370.44,370.44,375.44,3,True,True,True,True,False,False,False,False,False,0.0,,5.41379,0.201126,0.227073,0.0751502,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,370.18,before_condition,-0.2599999999999909,1.47656072828,8.0,-1.4252399999999998,11.397040000010364,medium,2.3898730629535505,False,370.95,-1.965943,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,377.625,-7.185000000000002,fix_road,design_special_event_segment,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0012,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,12,412.59,413.685,412.7,1.0950000000000273,5.892701949892218,4.405345974777375,strong,横滚/姿态,True,410.59,412.59,412.59,417.59,3,True,True,True,True,False,False,False,False,False,0.0,,5.74603,0.208848,0.257917,0.0764461,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,,none,,1.0,8.0,0.9250247,5.323299999974583,none,0.0,False,417.105,1.7657509999999998,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,409.69,2.8999999999999773,middle_section,design_regular_road,ay;roll_rate;ay;roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0013,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,13,416.425,427.1,418.975,10.675000000000011,8.574651054215735,3.83372079116518,extreme,横滚/姿态,True,414.425,416.425,416.425,421.425,3,True,True,True,True,False,False,True,True,False,0.0,,7.06058,0.356594,0.434358,0.102553,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,418.545,after_condition,2.1200000000000045,1.461539,8.0,-2.032089,12.810800000011652,medium,2.9917261719681303,False,419.27,-2.929183,True,False,return,episode_candidates_v0_6.csv,409.69,6.735000000000014,middle_section,design_regular_road,ay;roll_rate;ay;roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0014,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,14,470.655,478.72,475.485,8.065000000000055,11.28758317002488,7.392030262923066,extreme,横滚/姿态,True,468.655,470.655,470.655,475.655,4,True,True,True,True,False,False,True,True,False,0.0,,7.34044,0.404214,0.399408,0.0943668,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,470.585,near_sync,-0.0699999999999931,1.432912,8.0,-1.806768,12.112000000011005,medium,2.7749064618078227,False,474.42,-3.018893,False,False,sustained_same_side,episode_candidates_v0_6.csv,470.495,0.1599999999999681,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0015,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,15,501.09,504.69,504.2,3.6000000000000227,5.173352781057831,4.028302584806031,strong,横滚/姿态,True,499.09,501.09,501.09,506.09,2,True,False,True,False,False,False,False,False,False,0.0,,0.519898,0.0255025,0.668788,0.312954,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,,none,,1.0,8.0,0.3745472,0.9075700000008252,none,0.0,False,505.54,-0.98873,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,500.84,0.25,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0016,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,16,549.345,552.29,550.81,2.9449999999999363,9.441689963540885,5.800772272295456,extreme,横滚/姿态,True,547.345,549.345,549.345,554.345,4,True,True,True,True,False,False,True,True,False,0.0,,6.95634,0.430484,0.588674,0.10144,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,550.305,after_condition,0.9599999999999228,1.89124,8.0,-2.87142,19.181200000017444,strong,3.915923725177198,False,550.995,-2.527066,True,True,countersteer,episode_candidates_v0_6.csv,544.52,4.8250000000000455,curve2,design_curve_context,roll_rate;roll_rate;roll_rate;ay;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0017,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,17,566.07,568.485,567.36,2.414999999999964,5.418574341452737,3.815374191546933,strong,横滚/姿态,True,564.07,566.07,566.07,571.07,3,True,True,True,True,False,False,True,True,False,0.0,,5.83955,0.25975,0.0924745,0.0804437,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,565.925,near_sync,-0.1450000000000955,1.2259880354,8.0,0.68574,22.759100000020695,medium,3.404224116836915,False,567.49,0.895525,True,False,return,episode_candidates_v0_6.csv,565.245,0.8250000000000455,curve2,design_curve_context,roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0018,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,18,571.485,578.235,575.385,6.75,4.396167631309925,2.9737423525189755,medium,横滚/姿态,True,569.485,571.485,571.485,576.485,3,True,True,True,True,False,False,False,False,False,0.0,,3.96093,0.172412,0.0261981,0.0548484,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,,none,,1.0,8.0,0.311192,0.8029000000007255,none,0.0,False,575.77,-1.876576,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,565.245,6.240000000000009,curve2,design_curve_context,roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0019,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,19,602.585,609.405,604.495,6.819999999999936,8.443148375966626,4.423238812587628,extreme,横滚/姿态,True,600.585,602.585,602.585,607.585,3,True,True,True,True,False,False,True,True,False,0.0,,6.75752,0.411544,0.629967,0.0908213,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,600.625,before_condition,-1.9600000000000364,1.683024,8.0,-0.2268929999999999,8.49980000000773,weak,1.1972876942940958,False,604.655,-2.236295,False,True,countersteer,episode_candidates_v0_6.csv,601.915,0.6700000000000728,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0020,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,20,613.09,628.965,620.58,15.875,7.027771405126337,3.5726453035772767,extreme,横滚/姿态,True,611.09,613.09,613.09,618.09,3,True,True,True,True,False,False,False,False,False,0.0,,5.46319,0.297954,0.255813,0.0759365,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,612.86,before_condition,-0.2300000000000182,1.6315073694999995,8.0,-1.918644,14.294300000012994,medium,2.9627821880231666,False,613.37,-2.528288,True,False,return,episode_candidates_v0_6.csv,601.915,11.175000000000068,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0021,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,21,704.995,710.365,709.48,5.3700000000000045,8.780780220830085,3.7877966990495766,extreme,横滚/姿态,True,702.995,704.995,704.995,709.995,3,True,True,True,True,False,False,True,True,False,0.0,,4.5644,0.196831,0.246687,0.0632858,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,,none,,1.0,8.0,-0.906173,6.440200000005853,none,0.0,False,709.63,-2.3624787900000004,True,False,return,episode_candidates_v0_6.csv,703.72,1.2749999999999773,middle_section,design_regular_road,ay;roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_rjy_2025_09_28_20_02_20_0022,extreme_condition_episodes_v0_3_all_raw,rjy,2025_09_28_20_02_20,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,48374822,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,145576,727.875,0.0,727.875,200.0000000001819,23,0,22,722.55,723.155,722.68,0.6050000000000182,3.0989007424826847,2.991669935636145,medium,横向动态,True,720.55,722.55,722.55,727.55,1,False,True,False,True,False,False,True,True,False,0.0,,2.76819,0.157269,0.0804027,0.0382175,,,,3.13918375,0.1383102499999999,0.0757736,0.0921887875,0.0025,,none,,1.1541624730000002,8.0,-0.706509,3.333600000003035,none,0.0,False,725.41,-0.284314,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,721.365,1.1849999999999454,curve1,design_curve_context,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_txj_2025_09_27_08_53_44_0034,extreme_condition_episodes_v0_3_all_raw,txj,2025_09_27_08_53_44,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,txj/Entity_Recording_2025_09_27_08_53_44_vehicle.csv,46172632,45dd2a65495e9fa1bc4319913c4d3559c3fa9fccb8be5b136ce4ceb8ce397910,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,271217,678.045,0.0,678.045,333.3333333412156,35,0,34,675.81,676.582,676.277,0.7720000000000482,4.009001478487423,3.3706834000307024,medium,横滚/姿态,False,673.81,675.81,675.81,680.81,2,True,True,True,True,False,False,True,True,True,0.0051015,0.0073850000000001,4.79274,0.294638,0.214724,0.064589,2.84708e-08,1.0,64.2063,4.695708207407407,0.2304459666666666,0.1407928562962963,0.0874637202222222,0.0025,673.432,before_condition,-2.377999999999929,2.43070615915,8.0,-1.517125,22.724200000020662,medium,3.4646748974671646,False,676.4,-1.946218,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,641.235,34.57499999999993,differentmu_road,design_high_risk_surface,roll_rate;roll_rate;roll_rate;roll_rate;ay;ay;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_tyy_2025_09_28_14_23_43_0000,extreme_condition_episodes_v0_3_all_raw,tyy,2025_09_28_14_23_43,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,59809303,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,180698,903.485,0.0,903.485,200.0000000001819,1,0,0,0.04,903.45,177.55,903.41,4.636562087020675,3.577414062718023,strong,低附着,False,-1.96,0.04,0.04,5.04,2,True,False,True,False,True,True,False,False,True,0.00097168,0.0009909999999999,0.209347,0.011612,0.377301,0.0185218,5.39122e-09,0.8,8.61847,0.35,0.035,0.342408,0.0185218,0.0066455225,,none,,1.0,8.0,0.0,0.0,none,0.0,False,0.04,0.0,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,0.07,-0.03,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
