instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority
vehicle_instability_onset__byx__2025_09_28_17_35_43__000240960,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_35_43,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,240.96,240.96,254.665,13.705,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00045;raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00046;raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00047;raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00048,ay;ay;ay;ay,weak;strong;strong;weak,3.82215,3.86588,3,0,0,ok,,2600,2742,5.7689,-5.7689,3.82215,0.477411,0.309186,2.632488,1e-08,127.354,-0.346622,0.307003,0.307003,76.84,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_35_43__000270535,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_35_43,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,270.535,270.535,270.96,0.425,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00051,ay,weak,1.58413,1.218562,3,0,1,ok,,2600,85,5.76724,5.76724,1.58413,0.329333,0.277592,2.465044,0.0,134.9285,-0.268257,0.570723,0.570723,60.79,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_35_43__000397655,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_35_43,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,397.655,397.655,401.015,3.36,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00066;raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00067,ay;ay,weak;weak,1.58065,1.215885,0,0,0,ok,,2600,671,6.16521,6.16521,1.58065,0.388775,0.279767,2.686241,0.0,151.063,-0.251327,0.290771,0.290771,74.94,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_35_43__000478895,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_35_43,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,478.895,478.895,483.15,4.255,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00074;raw_vehicle_dynamic_onset__byx__2025_09_28_17_35_43__00075,ay;ay,weak;weak,1.8728,1.440615,0,0,0,ok,,2600,850,6.42607,6.42607,1.86747,0.648751,0.419334,3.138931,1.7e-07,106.861,0.051138,0.463036,-0.463036,84.25,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000051315,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,51.315,51.315,63.27,11.955,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00010,ay,extreme,12.033799,43.574565,2,0,0,ok,,5200,4783,12.0338,-12.0338,12.0338,2.21751,1.21613,21.068221,0.0,114.34,-0.085259,1.127919,1.127919,83.99,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000067740,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,67.74,67.74,77.7,9.96,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00011;raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00012,ay;ay,weak;extreme,5.533777,64.879421,1,0,0,ok,,5200,3984,5.53378,5.53378,5.53378,3.26267,0.373201,35.308368,0.0,59.6891,-0.475951,0.44436,0.44436,85.59,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000104925,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,104.925,104.925,108.305,3.38,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00018,ay,extreme,4.44394,17.137896,2,0,0,ok,,5200,1352,5.06922,-5.06922,4.44394,0.9417,0.199116,1.834215,6e-08,126.4985,-0.167726,0.545241,0.545241,73.58,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000198800,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,198.8,198.8,199.755,0.955,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00027,ay,weak,1.786,1.373846,1,0,1,ok,,5200,381,5.89981,-5.89981,1.786,0.469045,0.29574,2.957224,0.0,135.5425,-0.276286,0.451866,0.451866,67.96,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000205955,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,205.955,205.955,206.595,0.64,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00029,ay,weak,1.55578,1.361348,0,0,0,ok,,5200,255,5.89981,-5.89981,1.55578,0.469045,0.29574,2.787428,0.0,130.68,-0.216072,0.351859,0.351859,66.62,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000276415,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,276.415,276.415,279.68,3.265,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00040;raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00041,ay;ay,medium;weak,2.70123,2.766328,2,1,0,ok,,5200,1305,6.54617,-6.54617,2.70123,0.100674,0.298518,3.21858,0.0076863,105.1665,-0.007156,0.39427,-0.39427,67.64,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000305615,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,305.615,305.615,313.32,7.705,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00045;raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00046,ay;ay,medium;medium,2.44941,2.487104,1,0,0,ok,,5200,3083,4.65195,4.65195,2.44941,0.210767,0.228844,3.041561,0.00108108,99.7366,-0.18483,0.38118,-0.38118,60.58,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000336770,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,336.77,336.77,338.34,1.57,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00052,ay,strong,3.95805,4.476762,1,0,1,ok,,5200,628,5.65476,5.65476,3.95805,0.262857,0.247066,3.229346,0.0,113.271,0.014661,0.907746,-0.907746,62.29,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000363710,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,363.71,363.71,365.61,1.9,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00058,ay,extreme,5.1844,6.204614,1,0,1,ok,,5200,759,6.27719,-6.27719,5.1844,0.455444,0.339093,3.241295,0.0,116.384,0.039794,1.390674,-1.390674,74.03,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000505530,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,505.53,505.53,514.815,9.285,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00073;raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00074,ay;ay,weak;medium,2.4546,2.687774,1,0,0,ok,,5200,3714,7.41284,-7.41284,2.4546,0.939221,0.47234,3.464409,2.09e-06,119.86,0.068242,0.475253,-0.475253,88.42,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000527800,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,527.8,527.8,543.555,15.755,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00076;raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00077,ay;ay,strong;extreme,13.923593,51.443624,1,1,0,ok,,5200,6301,4.63328,4.63328,13.9236,0.200596,0.191164,3.080192,0.00551578,108.857,-0.019548,0.7004,-0.7004,59.39,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_23_28__000145910,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_23_28,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_23_28_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_23_28_vehicle.csv,c9ae8b2b55355449f073e1a9de5f1f183c1d5d3b724dad0ea8b7dce9a77d1812,145.91,145.91,153.92,8.01,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_23_28__00008,ay,extreme,13.0846,27.180295,2,1,0,ok,,2600,1603,13.0846,-13.0846,13.0846,1.38672,0.854072,4.333098,0.0108543,132.99,-0.175581,1.63468,-1.63468,84.43,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_27_21__000118990,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_27_21,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,118.99,118.99,133.235,14.245,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_27_21__00008;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_27_21__00009,ay;ay,weak;extreme,6.14876,5.043991,0,1,0,ok,,2600,2849,4.5285,-4.5285,6.14308,0.206774,0.185581,2.122957,0.00806587,89.6771,-0.027576,0.280649,0.280649,58.41,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_35_47__000134990,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,134.99,134.99,148.695,13.705,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00005,ay,strong,5.61267,4.317438,0,0,0,ok,,2600,2742,5.61267,-5.61267,5.61267,0.064943,0.247239,2.958002,0.00792514,76.6729,0.082467,1.027383,1.027383,58.42,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_35_47__000269950,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,269.95,269.95,285.26,15.31,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00014,ay,extreme,5.328489,5.09634,0,1,0,ok,,2600,3062,5.32849,5.32849,5.32849,0.206009,0.211779,1.827168,0.00816535,98.03375,0.054105,0.422544,0.422544,59.06,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
