instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000480690,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,480.69,480.69,508.935,28.245,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,8,0,8,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00027;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00028;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00029;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00030;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00031;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00032;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00033;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00034,ay;ay;ay;ay;ay;ay;ay;ay,medium;medium;weak;medium;extreme;medium;medium;medium,5.88491,7.182025,1,1,0,ok,,5200,11299,2.90223,-2.90223,5.88491,0.068428,0.111096,1.583988,0.00250156,122.4935,-0.121649,0.250454,0.250454,42.69,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000536335,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,536.335,536.335,536.725,0.39,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00039,ay,weak,1.48042,1.138785,0,0,0,ok,,5200,157,5.98941,-5.98941,1.48042,0.177096,0.225564,1.717158,1.75e-06,130.0725,-0.043459,0.17907,-0.17907,55.97,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000054145,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,54.145,54.145,61.49,7.345,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00003;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00004,ay;ay,medium;medium,2.40555,2.801208,1,0,0,ok,,5200,2938,2.40555,2.40555,2.40555,0.090348,0.07382,1.579188,0.0,137.6565,-0.013614,0.456578,-0.456578,39.43,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000106195,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,106.195,106.195,112.195,6.0,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00007;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00008;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00009,ay;ay;ay,medium;weak;strong,2.57997,3.167771,1,0,0,ok,,5200,2400,2.57997,-2.57997,2.57997,0.108245,0.105899,2.678416,6e-08,104.8655,-0.206647,0.53058,0.53058,41.95,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000163950,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,163.95,163.95,164.915,0.965,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00012,ay,weak,1.65106,1.270046,2,0,2,ok,,5200,386,4.55483,-4.55483,1.65106,0.09219,0.211295,2.808376,0.00763243,80.3089,-0.325504,0.834791,0.834791,47.49,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000184195,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,184.195,184.195,189.4,5.205,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00017,ay,strong,2.98289,3.28991,3,0,0,ok,,5200,2082,2.98289,-2.98289,2.98289,0.130408,0.113034,3.093202,0.0,98.05985,-0.131249,0.657989,0.657989,40.29,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000192280,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,192.28,192.28,193.16,0.88,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00018,ay,medium,1.89367,1.771494,3,0,1,ok,,5200,352,3.27019,-3.27019,1.89367,0.142235,0.136704,3.173666,0.0,97.3526,-0.216944,0.510857,0.510857,38.41,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000213475,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,213.475,213.475,223.04,9.565,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00020;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00021;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00022,ay;ay;ay,medium;medium;weak,2.35648,2.670332,1,0,0,ok,,5200,3826,2.35648,2.35648,2.35648,0.084694,0.102349,1.016179,0.0,107.783,-0.253945,0.44436,0.44436,39.78,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000252945,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,252.945,252.945,263.56,10.615,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00026;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00028;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00029,ay;ay;ay,weak;strong;strong,2.99353,3.508072,1,0,1,ok,,5200,4246,2.61591,-2.61591,2.99353,0.124614,0.099765,2.171915,2e-08,101.0445,-0.376205,0.795084,0.795084,42.67,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000323990,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,323.99,323.99,329.215,5.225,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00032;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00033,ay;ay,weak;medium,2.43856,2.923401,2,0,0,ok,,5200,2090,2.43856,2.43856,2.43856,0.101487,0.101274,3.114966,2.2e-07,112.364,-0.266425,0.585646,0.585646,40.83,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000440640,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,440.64,440.64,441.155,0.515,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00038,ay,medium,1.833004,1.563489,1,0,1,ok,,5200,206,4.90478,-4.90478,1.83301,0.261573,0.224967,3.071575,0.0,118.902,-0.453087,1.001644,1.001644,52.99,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000499395,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,499.395,499.395,508.78,9.385,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00043;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00044,ay;ay,medium;medium,2.20596,1.696892,0,0,0,ok,,5200,3754,4.62472,-4.62472,2.20596,0.04133,0.175287,3.178211,0.00603704,101.506,0.079936,0.196524,0.196524,54.07,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_39_01__000528490,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_39_01_vehicle.csv,08e893cf7dda234d56740bce279b4f199ef4b459524f714469a692f5407d2cdc,528.49,528.49,554.52,26.03,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,8,0,8,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00046;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00047;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00048;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00049;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00050;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00051;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00052;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_39_01__00053,ay;ay;ay;ay;ay;ay;ay;ay,medium;weak;weak;medium;medium;extreme;weak;extreme,8.304368,15.668,2,0,0,ok,,5200,10412,3.51503,-3.51503,8.30437,0.115617,0.129485,3.030475,2.09e-06,121.736,-0.169995,0.451168,0.451168,48.36,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_49_11__000221440,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_49_11_vehicle.csv,1e3806d86e15e3caea58ca610f6ee8cb5b2550b33764331a2cda1e29e1483843,221.44,221.44,222.435,0.995,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_49_11__00020,ay,weak,1.86804,1.436954,1,0,0,ok,,5200,398,4.82958,4.82958,1.86804,0.190993,0.19057,2.759974,0.0,137.8425,-0.06929,0.437728,-0.437728,51.04,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_49_11__000225310,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_49_11_vehicle.csv,1e3806d86e15e3caea58ca610f6ee8cb5b2550b33764331a2cda1e29e1483843,225.31,225.31,233.065,7.755,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_49_11__00021,ay,extreme,4.82958,5.148735,2,0,0,ok,,5200,3102,4.82958,4.82958,4.82958,0.188909,0.19057,2.876396,0.0,134.7675,-0.081332,1.033758,-1.033758,55.52,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_49_11__000288600,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_49_11_vehicle.csv,1e3806d86e15e3caea58ca610f6ee8cb5b2550b33764331a2cda1e29e1483843,288.6,288.6,289.925,1.325,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_49_11__00028,ay,medium,1.97406,1.518508,0,1,0,ok,,5200,530,3.76799,3.76799,1.97406,0.067955,0.156091,2.990451,0.00664574,100.7895,-0.289899,0.235445,0.235445,41.44,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__yyl__2025_09_28_09_49_11__000331715,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_49_11_vehicle.csv,1e3806d86e15e3caea58ca610f6ee8cb5b2550b33764331a2cda1e29e1483843,331.715,331.715,332.665,0.95,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_49_11__00031,ay,medium,1.38554,1.640605,0,0,0,ok,,5200,380,4.94704,-4.94704,1.38554,0.262307,0.22875,2.13162,0.0,110.0245,-0.304036,0.491659,0.491659,54.66,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_49_11__000349455,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_49_11_vehicle.csv,1e3806d86e15e3caea58ca610f6ee8cb5b2550b33764331a2cda1e29e1483843,349.455,349.455,350.235,0.78,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_49_11__00032,ay,medium,2.02374,1.556723,1,0,1,ok,,5200,312,4.98534,-4.98534,2.02374,0.265829,0.201102,2.750454,0.0,127.765,-0.060912,0.858353,-0.858353,53.84,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_49_11__000359375,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_49_11_vehicle.csv,1e3806d86e15e3caea58ca610f6ee8cb5b2550b33764331a2cda1e29e1483843,359.375,359.375,360.09,0.715,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_49_11__00034,ay,weak,1.45444,1.1188,1,0,0,ok,,5201,286,4.18904,4.18904,1.45444,0.185256,0.177484,3.281343,0.0,122.7445,-0.304909,0.394794,0.394794,45.51,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
