instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,vehicle_read_status,vehicle_read_error,event_index_in_session,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,manual_label_match_type,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000300110,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_35_43,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,300.11,300.11,300.995,0.885,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__byx__2025_09_28_17_35_43__00047,ay,weak,1.72461,1.326623,ok,,20,2601,178,1.72461,1.72461,1.72461,0.057174,0.061811,2.96634,2e-08,118.768,-0.087441,0.385369,-0.385369,34.56,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.63408,20.129333,1,weak,straight,primary,0.07,old_v400_context__byx__2025_09_28_17_35_43__00061,ok,fix_road,fix_road,7105.199113,0.0,280.899025,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,45.62,hybrid_review_conflict_or_medium,base_dynamic_score=34.56; lateral_support=+0.6; old_v400_nearby=+1.5; old_v400_primary=+5; design_special_segment=+4
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000308840,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_35_43,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,308.84,308.84,312.395,3.555,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__byx__2025_09_28_17_35_43__00049;allraw_nonsteering_seed__byx__2025_09_28_17_35_43__00050,ay;roll_rate,weak;medium,1.33549,2.052265,ok,,22,2601,712,2.34705,-2.34705,2.34705,0.102613,0.078419,3.08426,2e-08,130.847,0.005061,0.535816,-0.535816,44.61,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,1.1884,16.289733,1,weak,straight,primary,0.51,old_v400_context__byx__2025_09_28_17_35_43__00062,ok,middle_section,section4,7403.25558,0.0,282.127368,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,52.86,hybrid_review_conflict_or_medium,base_dynamic_score=44.61; ay_support=+0.7; lateral_support=+0.7; post_steering_response=+0.4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000324050,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_35_43,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,324.05,324.05,325.085,1.035,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__byx__2025_09_28_17_35_43__00051,ay,medium,2.62652,2.0204,ok,,23,2601,208,2.62652,-2.62652,2.62652,0.098635,0.102171,3.18606,0.00127122,123.569,-0.187099,0.49672,0.49672,42.97,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.870798,13.497333,1,weak,straight,secondary,0.14,old_v400_context__byx__2025_09_28_17_35_43__00063,ok,middle_section,section4,7973.25558,0.0,281.851434,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,46.74,hybrid_review_conflict_or_medium,base_dynamic_score=42.97; ay_support=+1.3; lateral_support=+0.8; post_steering_response=+0.2; old_v400_nearby=+1.5
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000392315,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_35_43,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,392.315,392.315,393.645,1.33,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__byx__2025_09_28_17_35_43__00059,ay,medium,2.33644,1.797262,ok,,27,2601,267,2.33644,-2.33644,2.33644,0.073166,0.071654,3.08416,0.0,151.011,-0.243124,0.502131,0.502131,40.84,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.744824,14.544333,1,weak,straight,primary,0.72,old_v400_context__byx__2025_09_28_17_35_43__00079,ok,middle_section,section5,10807.286644,0.0,978.540932,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,48.93,hybrid_review_conflict_or_medium,base_dynamic_score=40.84; ay_support=+0.7; lateral_support=+0.7; post_steering_response=+0.2; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000012930,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,12.93,12.93,19.215,6.285,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,4,4,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00001;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00002;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00003;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00004,roll_rate;roll_rate;ay;roll_rate,weak;medium;medium;weak,1.95372,1.532726,ok,,1,2601,1258,1.95372,-1.95372,1.95372,0.076636,0.075459,3.396034,0.0,96.9556,0.008029,0.473856,-0.473856,41.4,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,0,1.17125,20.303667,1,weak,straight,secondary,0.06,old_v400_context__byx__2025_09_28_17_46_00__00001,ok,middle_section,section1,216.624693,0.0,4.380915,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,54.57,hybrid_review_conflict_or_medium,base_dynamic_score=41.40; lateral_support=+1.1; post_steering_response=+0.1; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000081635,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,81.635,81.635,85.165,3.53,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00010;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00011,ay;ay,weak;weak,1.57264,1.209723,ok,,4,2601,707,2.65769,2.65769,1.57264,0.106261,0.148633,3.355188,0.0,103.2102,0.096168,0.576483,-0.576483,43.62,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.490224,16.696667,1,weak,straight,secondary,1.98,old_v400_context__byx__2025_09_28_17_46_00__00012,ok,middle_section,section2,2131.516895,0.0,4.533514,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,52.99,hybrid_review_conflict_or_medium,base_dynamic_score=43.62; ay_support=+1.3; yaw_rate_support=+5; lateral_support=+1.0; post_steering_response=+0.5; old_v400_nearby=+1.5
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000116820,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,116.82,116.82,126.46,9.64,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,2,4,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00015;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00016;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00017;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00018,roll_rate;roll_rate;ay;ay,weak;medium;weak;weak,1.4496,1.891267,ok,,7,2601,1929,2.09985,-2.09985,2.09985,0.094563,0.065398,3.17725,8e-08,134.3808,-0.322711,0.515395,0.515395,42.52,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,0.945892,17.2788,1,weak,straight,secondary,0.095,old_v400_context__byx__2025_09_28_17_46_00__00021,ok,curve1,curve1,3362.141588,-0.0,4.489841,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,50.8,hybrid_review_conflict_or_medium,base_dynamic_score=42.52; ay_support=+0.2; lateral_support=+0.8; post_steering_response=+0.3; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000233805,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,233.805,233.805,234.815,1.01,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00030,ay,medium,2.10361,1.618161,ok,,13,2601,203,2.10361,2.10361,2.10361,0.080322,0.103347,2.165646,0.0,85.74084,0.077318,0.876155,-0.876155,39.59,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,1.18156,17.1042,1,weak,straight,secondary,0.2,old_v400_context__byx__2025_09_28_17_46_00__00042,ok,fix_road,fix_road,6742.199113,-0.0,279.840709,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,48.57,hybrid_review_conflict_or_medium,base_dynamic_score=39.59; ay_support=+0.2; post_steering_response=+1.8; old_v400_nearby=+3.0; design_special_segment=+4
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000241225,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,241.225,241.225,241.425,0.2,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00031,roll_rate,medium,0.080322,1.606435,ok,,14,2601,41,2.92018,2.92018,0.48204,0.172899,0.117732,3.080378,2e-08,109.3328,-0.333183,0.37542,0.37542,37.77,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,0,1,1.293115,13.556,2,medium_active,straight,secondary,0.115,old_v400_context__byx__2025_09_28_17_46_00__00044,ok,fix_road,fix_road,6934.199113,0.0,282.114588,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,52.31,hybrid_review_conflict_or_medium,base_dynamic_score=37.77; ay_support=+1.8; lateral_support=+0.7; old_v400_nearby=+3.0; old_v400_active=+5; design_special_segment=+4
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000328295,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,328.295,328.295,331.565,3.27,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00047;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00048,ay;ay,weak;medium,2.31378,1.779831,ok,,18,2601,655,2.62405,-2.62405,2.31378,0.093953,0.085362,3.307858,0.0,123.4842,-0.276286,0.583638,0.583638,46.28,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,1.117961,22.107333,1,weak,straight,secondary,1.56,old_v400_context__byx__2025_09_28_17_46_00__00063,ok,curve2,curve2,9370.880274,0.0,820.70067,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,50.55,hybrid_review_conflict_or_medium,base_dynamic_score=46.28; ay_support=+1.2; lateral_support=+1.0; post_steering_response=+0.6; old_v400_nearby=+1.5
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000425685,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,425.685,425.685,425.89,0.205,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00061,ay,weak,1.33586,1.027585,ok,,23,2601,42,1.33586,1.33586,1.33586,0.052954,0.145281,3.15132,0.0,133.1846,-1.06273,1.43466,1.43466,22.7,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,2,2.075291,18.616667,4,extreme_active,straight,secondary,0.96,old_v400_context__byx__2025_09_28_17_46_00__00081,ok,middle_section,section6,13245.536031,0.0,773.16613,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,47.88,hybrid_review_conflict_or_medium,base_dynamic_score=22.70; yaw_rate_support=+5; lateral_support=+0.8; post_steering_response=+4.1; old_v400_nearby=+3.0; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+1.3
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000466330,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,466.33,466.33,514.815,48.485,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,7,4,7,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00064;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00065;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00066;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00067;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00068;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00069;allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00070,ay;ay;ay;ay;roll_rate;ay;roll_rate,weak;medium;extreme;weak;extreme;weak;medium,7.06482,18.459643,ok,,26,2601,9698,3.57206,-3.57206,7.412839,0.05028,0.116675,1.008373,0.00250118,114.4042,-0.026704,0.230557,0.230557,51.35,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14688.160724,-0.0,654.871595,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,58.49,hybrid_review_conflict_or_medium,base_dynamic_score=51.35; ay_support=+3.1; multi_second_dynamic_episode=+4
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000517985,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,517.985,517.985,522.455,4.47,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00071,roll_rate,medium,0.102852,2.057043,ok,,27,2601,895,2.47497,2.47497,2.47497,0.110014,0.085238,2.052681,2.144e-05,131.2904,-0.040666,0.450121,-0.450121,45.7,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.995928,19.431333,1,weak,straight,secondary,1.07,old_v400_context__byx__2025_09_28_17_46_00__00095,ok,differentmu_road,mu1,14518.160724,0.0,708.748721,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,52.15,hybrid_review_conflict_or_medium,base_dynamic_score=45.70; ay_support=+0.9; post_steering_response=+0.0; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5
vehicle_instability_allraw__cwh__2025_09_26_19_23_28__000070985,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_23_28,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_23_28_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_23_28_vehicle.csv,c9ae8b2b55355449f073e1a9de5f1f183c1d5d3b724dad0ea8b7dce9a77d1812,70.985,70.985,76.835,5.85,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__cwh__2025_09_26_19_23_28__00003;allraw_nonsteering_seed__cwh__2025_09_26_19_23_28__00004,roll_rate;roll_rate,medium;medium,0.104797,2.095939,ok,,3,2601,1171,2.25085,-2.25085,2.25085,0.104797,0.074126,2.22341,0.0,138.534,-0.239634,0.415738,0.415738,43.87,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.989062,13.3808,1,weak,straight,primary,1.075,old_v400_context__cwh__2025_09_26_19_23_28__00003,ok,longstraight,longstraight,1536.624693,0.0,2.812668,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,54.87,hybrid_review_conflict_or_medium,base_dynamic_score=43.87; ay_support=+0.5; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000032950,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_27_21,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,32.95,32.95,36.835,3.885,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,2,2,allraw_nonsteering_seed__cwh__2025_09_26_19_27_21__00002;allraw_nonsteering_seed__cwh__2025_09_26_19_27_21__00003,roll_rate;roll_rate,medium;weak,0.079407,1.588141,ok,,2,2600,778,2.05754,2.05754,2.05754,0.079407,0.075514,2.091721,0.0,121.818,-0.036128,0.484155,-0.484155,42.11,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,0.811881,16.522467,1,weak,straight,secondary,0.17,old_v400_context__cwh__2025_09_26_19_27_21__00003,ok,middle_section,section1,810.624693,0.0,2.719386,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,45.37,hybrid_review_conflict_or_medium,base_dynamic_score=42.11; ay_support=+0.1; post_steering_response=+0.1; old_v400_nearby=+3.0
