instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,vehicle_read_status,vehicle_read_error,event_index_in_session,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,manual_label_match_type,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000485215,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_09_17_11,原始车辆数据/txj/Entity_Recording_2025_09_27_09_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,35314d52e160ca04cc923db50d18ecae69cc095b4f372529e93a8c17fc54a61d,485.215,485.215,488.155,2.94,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,allraw_nonsteering_seed__txj__2025_09_27_09_17_11__00063;allraw_nonsteering_seed__txj__2025_09_27_09_17_11__00064,ay;ay,weak;weak,1.60094,1.231492,ok,,27,2601,589,1.60094,1.60094,1.60094,0.095437,0.074935,2.560864,0.0,135.7944,0.103498,0.779639,-0.779639,35.05,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.774125,14.078667,1,weak,straight,primary,2.095,old_v400_context__txj__2025_09_27_09_17_11__00096,ok,middle_section,section6,12898.536031,0.0,804.058462,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,43.0,hybrid_reject_low_evidence,base_dynamic_score=35.05; lateral_support=+0.1; post_steering_response=+1.4; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000492970,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_09_17_11,原始车辆数据/txj/Entity_Recording_2025_09_27_09_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,35314d52e160ca04cc923db50d18ecae69cc095b4f372529e93a8c17fc54a61d,492.97,492.97,494.22,1.25,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__txj__2025_09_27_09_17_11__00065,roll_rate,medium,0.103311,2.066223,ok,,28,2601,251,1.93782,-1.93782,1.93782,0.103311,0.069017,2.717316,0.0,129.0914,0.112574,0.478395,-0.478395,38.86,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.708377,15.707667,1,weak,straight,secondary,2.905,old_v400_context__txj__2025_09_27_09_17_11__00097,ok,middle_section,section6,13179.536031,0.0,781.962027,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,40.74,hybrid_reject_low_evidence,base_dynamic_score=38.86; lateral_support=+0.3; post_steering_response=+0.1; old_v400_nearby=+1.5
vehicle_instability_allraw__txj__2025_09_27_09_17_11__000584925,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_09_17_11,原始车辆数据/txj/Entity_Recording_2025_09_27_09_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,35314d52e160ca04cc923db50d18ecae69cc095b4f372529e93a8c17fc54a61d,584.925,584.925,585.175,0.25,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__txj__2025_09_27_09_17_11__00080,roll_rate,weak,0.064759,1.295173,ok,,34,2601,51,2.9907,-2.9907,0.916888,0.175028,0.104816,2.845284,6.32e-06,143.5988,-0.275413,0.313461,0.313461,38.03,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14549.160724,-0.0,660.197539,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,40.43,hybrid_reject_low_evidence,base_dynamic_score=38.03; ay_support=+2.0; lateral_support=+0.4
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000106125,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,106.125,106.125,106.295,0.17,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00007,roll_rate,weak,0.054686,1.093726,ok,,5,2601,35,1.82157,1.82157,0.927499,0.096516,0.06867,1.986842,0.0,119.703,-0.25796,0.363727,0.363727,27.54,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,1.154589,13.729733,1,weak,straight,secondary,2.35,old_v400_context__tyy__2025_09_28_14_23_43__00013,ok,middle_section,section2,2118.516895,0.0,3.596155,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,29.04,hybrid_reject_low_evidence,base_dynamic_score=27.54; old_v400_nearby=+1.5
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000160920,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,160.92,160.92,161.125,0.205,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00015,roll_rate,weak,0.060025,1.200499,ok,,7,2601,42,1.26179,1.26179,0.646472,0.084167,0.065188,2.73545,9e-08,112.539,-0.341386,0.390081,0.390081,23.91,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.498737,16.638667,1,weak,straight,secondary,1.815,old_v400_context__tyy__2025_09_28_14_23_43__00023,ok,curve1,curve1,3718.141588,0.0,4.598217,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,15.69,hybrid_reject_low_evidence,base_dynamic_score=23.91; lateral_support=+0.3; old_v400_nearby=+1.5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000167655,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,167.655,167.655,168.74,1.085,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00016;allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00017,roll_rate;roll_rate,medium;weak,0.084167,1.683346,ok,,8,2601,218,1.18657,1.18657,1.18507,0.084167,0.065188,1.059639,9e-08,92.2578,-0.315032,0.478744,0.478744,27.06,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.870801,13.73,1,weak,straight,primary,0.1,old_v400_context__tyy__2025_09_28_14_23_43__00024,ok,curve1,curve1,3921.141437,0.00630488,3.914728,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,23.68,hybrid_reject_low_evidence,base_dynamic_score=27.06; post_steering_response=+0.1; old_v400_nearby=+1.5; old_v400_primary=+5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000232415,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,232.415,232.415,233.845,1.43,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00021,roll_rate,medium,0.092127,1.84255,ok,,10,2601,287,1.56333,1.56333,1.56333,0.092127,0.071728,0.889716,0.0,87.8628,0.036652,0.531627,-0.531627,37.15,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,0,0,1.15383,20.246,1,weak,straight,secondary,0.18,old_v400_context__tyy__2025_09_28_14_23_43__00039,ok,middle_section,section3,4847.57442,0.0,278.734866,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,40.49,hybrid_reject_low_evidence,base_dynamic_score=37.15; post_steering_response=+0.3; old_v400_nearby=+3.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000334795,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,334.795,334.795,335.33,0.535,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00036,roll_rate,weak,0.063166,1.263321,ok,,17,2601,108,1.40374,-1.40374,1.40374,0.063166,0.061202,1.013678,2e-08,116.633,-0.16249,0.296357,0.296357,31.31,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.626898,16.754667,1,weak,straight,primary,0.215,old_v400_context__tyy__2025_09_28_14_23_43__00059,ok,middle_section,section4,7804.25558,0.0,280.768895,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,37.81,hybrid_reject_low_evidence,base_dynamic_score=31.31; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000374190,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,374.19,374.19,378.51,4.32,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,3,3,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00040;allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00041;allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00042,roll_rate;roll_rate;roll_rate,extreme;extreme;extreme,0.38674,7.734809,ok,,20,2601,865,0.301026,-0.301026,0.181247,0.38674,0.005248,2.515992,0.00675795,0.0,-0.101753,0.051138,0.051138,15.83,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve2,curve2,8451.880274,-0.0,200.235167,0.0,low,design_curve_context,0,none,,,,,nearest_or_exact,0.0,hybrid_reject_low_evidence,base_dynamic_score=15.83; roll_rate_support=+2.6; lateral_support=+0.0; normal_curve_context_without_enough_instability=-10; low_speed_weak_dynamic=-12
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000393535,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,393.535,393.535,394.415,0.88,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00043,roll_rate,extreme,0.593159,11.863176,ok,,21,2601,177,0.505999,-0.505999,0.375226,0.593159,0.088605,3.27753,0.00649452,2.91872,-0.061087,0.101927,0.101927,34.45,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve2,curve2,8453.880274,0.0,178.960735,0.0,low,design_curve_context,0,none,,,,,nearest_or_exact,27.34,hybrid_reject_low_evidence,base_dynamic_score=34.45; roll_rate_support=+4.0; lateral_support=+0.9; low_speed_weak_dynamic=-12
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000397975,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,397.975,397.975,398.19,0.215,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00044,roll_rate,extreme,0.446184,8.92368,ok,,22,2601,44,0.375226,0.375226,0.12942,0.593159,0.005482,2.601763,0.00615481,0.583636,0.053931,0.071035,0.071035,14.39,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve2,curve2,8453.880274,0.0,175.981308,0.0,low,design_curve_context,0,none,,,,,nearest_or_exact,6.47,hybrid_reject_low_evidence,base_dynamic_score=14.39; roll_rate_support=+4.0; lateral_support=+0.1; low_speed_weak_dynamic=-12
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000401405,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,401.405,401.405,401.65,0.245,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00045,roll_rate,strong,0.187985,3.759708,ok,,23,2601,50,0.460383,-0.460383,0.174878,0.513533,0.101209,1.11333,0.00606158,0.017095,0.025656,0.604231,0.604231,15.52,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve2,curve2,8453.880274,0.0,175.241562,0.0,low,design_curve_context,0,none,,,,,nearest_or_exact,7.59,hybrid_reject_low_evidence,base_dynamic_score=15.52; roll_rate_support=+3.4; post_steering_response=+0.6; low_speed_weak_dynamic=-12
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000423365,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,423.365,423.365,423.97,0.605,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00049,roll_rate,extreme,0.753751,15.075021,ok,,26,2601,122,0.536635,0.536635,0.414069,0.753751,0.090727,1.954251,0.00675792,0.261105,-0.175231,3.137579,-3.137579,25.49,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve2,curve2,8461.880274,0.0,192.641878,0.0,low,design_curve_context,0,none,,,,,nearest_or_exact,35.52,hybrid_reject_low_evidence,base_dynamic_score=25.49; roll_rate_support=+5.0; post_steering_response=+5.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000472615,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,472.615,472.615,472.77,0.155,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00055,roll_rate,weak,0.071769,1.435389,ok,,31,2601,32,1.25726,1.25726,0.522461,0.074735,0.125481,2.89205,0.00664566,46.0391,-0.900066,0.919963,0.919963,25.61,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,0,1,1.153563,14.428667,2,medium_active,curve,secondary,0.13,old_v400_context__tyy__2025_09_28_14_23_43__00081,ok,curve2,curve2,8613.880274,0.0,196.204746,0.0,low,design_curve_context,0,none,,,,,nearest_or_exact,31.04,hybrid_reject_low_evidence,base_dynamic_score=25.61; yaw_rate_support=+5; lateral_support=+0.5; post_steering_response=+2.0; old_v400_nearby=+3.0; old_v400_active=+5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000701565,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,701.565,701.565,703.235,1.67,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00082;allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00083,roll_rate;roll_rate,weak;weak,0.063802,1.276034,ok,,42,2601,335,1.23526,1.23526,1.23526,0.063802,0.050924,1.742979,0.0,119.942,-0.107163,0.261276,-0.261276,28.53,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,0.475832,23.503733,1,weak,straight,secondary,0.145,old_v400_context__tyy__2025_09_28_14_23_43__00121,ok,stop,stop,12251.911338,0.0,854.483923,0.0,very_low,design_special_event_segment,0,none,,,,,nearest_or_exact,31.53,hybrid_reject_low_evidence,base_dynamic_score=28.53; old_v400_nearby=+3.0
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000809195,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,809.195,809.195,809.35,0.155,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00097,roll_rate,weak,0.069489,1.389785,ok,,45,2601,32,1.29329,-1.29329,0.364747,0.069489,0.092259,3.40979,0.00616723,49.7165,0.425162,0.58486,-0.58486,24.44,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.901959,14.428,1,weak,curve,secondary,0.15,old_v400_context__tyy__2025_09_28_14_23_43__00147,ok,differentmu_road,mu1,15002.160724,-0.0,524.703602,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,17.59,hybrid_reject_low_evidence,base_dynamic_score=24.44; lateral_support=+1.1; post_steering_response=+0.6; old_v400_nearby=+1.5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000831920,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,831.92,831.92,833.31,1.39,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00099,ay,weak,1.45733,1.121023,ok,,47,2601,279,1.45733,-1.45733,1.45733,0.054534,0.074546,0.973244,0.0023381,74.6554,0.057247,0.31957,-0.31957,25.21,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.649143,15.823833,1,weak,curve,primary,3.125,old_v400_context__tyy__2025_09_28_14_23_43__00150,ok,differentmu_road,mu1,15010.160724,-0.0,171.914747,0.0,low,design_high_risk_surface,0,none,,,,,nearest_or_exact,29.71,hybrid_reject_low_evidence,base_dynamic_score=25.21; old_v400_nearby=+1.5; old_v400_primary=+5; design_high_risk_surface=+8; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__tyy__2025_09_28_14_23_43__000899430,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,899.43,899.43,901.8,2.37,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,2,allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00104;allraw_nonsteering_seed__tyy__2025_09_28_14_23_43__00105,ay;roll_rate,weak;weak,1.5411,1.223138,ok,,50,1812,475,1.5411,1.5411,1.5411,0.071064,0.109484,2.985708,6e-08,83.683503,-0.221308,0.73426,0.73426,39.97,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,1.045745,21.526,1,weak,curve,primary,1.385,old_v400_context__tyy__2025_09_28_14_23_43__00155,ok,differentmu_road,mu1,14127.160724,-0.0,1389.401269,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,38.24,hybrid_reject_low_evidence,base_dynamic_score=39.97; lateral_support=+0.6; post_steering_response=+1.2; old_v400_nearby=+1.5; old_v400_primary=+5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000181930,vehicle_instability_all_raw_rescreen_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,181.93,181.93,184.365,2.435,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,2,2,allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00010;allraw_nonsteering_seed__tyy__2025_09_28_14_44_09__00011,roll_rate;roll_rate,weak;medium,0.078538,1.570761,ok,,5,2601,488,1.377639,1.377639,1.377639,0.078538,0.066371,1.658005,0.00108458,84.30488,-0.166504,0.305259,-0.305259,37.59,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,0,0.867688,14.311667,1,weak,curve,secondary,0.07,old_v400_context__tyy__2025_09_28_14_44_09__00017,ok,curve1,curve1,4173.14021,-0.00729802,51.107453,0.0,medium,design_curve_context,0,none,,,,,nearest_or_exact,30.59,hybrid_reject_low_evidence,base_dynamic_score=37.59; old_v400_nearby=+3.0; normal_curve_context_without_enough_instability=-10
